Matrix Number,Matrix Rows,Matrix Cols,Matrix Nonzeros,Matrix Redundancy,Matrix Density,Eigen Constructor Time,CSF2 Constructor Time,CSF3 Constructor Time,Eigen InnerIterator Time,CSF2 InnerIterator Time,CSF3 InnerIterator Time,Eigen Scalar Multiplication Time,CSF2 Scalar Multiplication Time,CSF3 Scalar Multiplication Time,Eigen Vector Multiplication Time,CSF2 Vector Multiplication Time,CSF3 Vector Multiplication Time,Eigen Memory Usage,CSF2 Memory Usage,CSF3 Memory Usage,Eigen Transpose Time,CSF2 Transpose Time, CSF3 Transpose Time, Eigen Matrix Multiplication Time, CSF2 Matrix Multiplication Time, CSF3 Matrix Multiplication Time
40.000000, 11948.000000, 11948.000000, 80519.000000, 0.999364, 0.000564,5704039685,633981932,1652565890,20,256789947,256507200,20,474461631,373130469,87652752,320718517,294927655,1713104244,572390915,144012002,1410061194,7784172761,8109094991,1138019485633,3802077687205,3935832166739,
40.000000, 11948.000000, 11948.000000, 80519.000000, 0.999364, 0.000564,5708183513,633659059,1687123056,21,264473796,284356567,20,474057006,372394479,88110161,320725875,299648033,1713104244,572390915,144012002,1409547761,7880822472,8190139896,1137906625505,3827280655423,3885548617881,
40.000000, 11948.000000, 11948.000000, 80519.000000, 0.999364, 0.000564,5548299664,621634992,1616788129,20,251224597,247018757,20,463919171,365415615,87883275,311783226,287453931,1713104244,572390915,144012002,1384616328,7681936577,7973588444,1103467369913,3726221036324,3992738311169,
40.000000, 11948.000000, 11948.000000, 80519.000000, 0.999364, 0.000564,5598101889,623798670,1640802504,20,254931319,246357422,30,464981213,365602018,86971272,313306450,290395404,1713104244,572390915,144012002,1439936173,7586111723,8059649289,1102985744030,3755431616564,3831384899669,
40.000000, 11948.000000, 11948.000000, 80519.000000, 0.999364, 0.000564,5706707211,627702855,1668000581,41,255904637,251126946,120,477181722,373634081,88878593,318358015,299167723,1713104244,572390915,144012002,1397709846,7822417161,7907043931,1123035245495,3790026877642,3880643049027,
40.000000, 11948.000000, 11948.000000, 80519.000000, 0.999364, 0.000564,5610790678,635687322,1688741750,21,255706509,251052277,20,474087926,368695853,87600983,317787582,298669187,1713104244,572390915,144012002,1410198209,7820338381,8120417332,1129834789449,3796514176481,3904128890922,
40.000000, 11948.000000, 11948.000000, 80519.000000, 0.999364, 0.000564,5721229183,640562757,1682382344,30,260496942,252737523,20,477904499,371858901,87737855,315250001,296658486,1713104244,572390915,144012002,1400322252,7768066063,8091308872,1141179532935,3798968285046,3920418829798,
40.000000, 11948.000000, 11948.000000, 80519.000000, 0.999364, 0.000564,5572006878,631511194,1650923917,20,256185751,252576708,40,467005382,373818984,86997183,309791924,288437629,1713104244,572390915,144012002,1420152173,7713729116,8191799011,1136919983596,3809918454842,3868190683529,
41.000000, 817.000000, 817.000000, 3835.000000, 0.993034, 0.005745,15438152,3001917,7634520,20,1273942,1197922,120,1970722,1587357,496753,1506318,1441279,8013140,2743502,732432,3778183,16044156,17032092,298702774,1219668259,1257495387,
41.000000, 817.000000, 817.000000, 3835.000000, 0.993034, 0.005745,15146837,3105568,7874021,20,1241883,1183556,21,1756629,1574103,556883,1494978,1345002,8013140,2743502,732432,4551324,17343124,17543882,290974902,1212415640,1256863937,
41.000000, 817.000000, 817.000000, 3835.000000, 0.993034, 0.005745,13739551,3031892,7536841,20,1261728,1197611,120,1606042,1598067,717018,1485851,1364037,8013140,2743502,732432,4519655,16489545,18782268,289574178,1233843770,1259045856,
41.000000, 817.000000, 817.000000, 3835.000000, 0.993034, 0.005745,15617411,3056858,7585921,20,1255988,1189115,20,1619276,1560077,495330,1463119,1346805,8013140,2743502,732432,4134699,17255131,17971919,290296255,1210980061,1259914543,
41.000000, 817.000000, 817.000000, 3835.000000, 0.993034, 0.005745,15976942,3096521,7751966,20,1356803,1221045,20,1699583,1597316,641789,1484117,1500518,8013140,2743502,732432,4340517,16861869,17699237,291237084,1216633561,1257494024,
41.000000, 817.000000, 817.000000, 3835.000000, 0.993034, 0.005745,15900572,2972563,7850949,20,1276987,1215002,30,1814624,1625157,485292,1478547,1338149,8013140,2743502,732432,4409273,16468055,17219696,290656587,1217053673,1256142169,
41.000000, 817.000000, 817.000000, 3835.000000, 0.993034, 0.005745,15315627,3039105,7694802,20,1278259,1193443,20,1673025,1571839,685770,1471454,1363015,8013140,2743502,732432,4181685,16391595,17109414,290883514,1213222954,1255693857,
41.000000, 817.000000, 817.000000, 3835.000000, 0.993034, 0.005745,15271486,2960982,7616447,20,1271727,1189266,20,1684606,1569855,664141,1484579,1366892,8013140,2743502,732432,4012584,16558822,16480567,290559599,1212806929,1258770420,
41.000000, 817.000000, 817.000000, 3835.000000, 0.993034, 0.005745,15095933,2988562,7509340,40,1277228,1206868,20,1825685,1658268,486755,1495328,1370870,8013140,2743502,732432,3835760,17217813,17707642,292908035,1211398050,1257975930,
41.000000, 817.000000, 817.000000, 3835.000000, 0.993034, 0.005745,15231463,3035268,7718365,20,1288778,1184467,130,1630296,1604749,846566,1479309,1355350,8013140,2743502,732432,4090026,16320734,17127397,291290182,1233640526,1259618439,
42.000000, 485.000000, 485.000000, 1810.000000, 0.990273, 0.007695,4164724,1117915,2714770,20,435911,421765,40,677816,562613,164823,544631,493568,2824644,978428,267667,537828,5441830,5888081,64098780,273543456,266220688,
42.000000, 485.000000, 485.000000, 1810.000000, 0.990273, 0.007695,4251764,1142239,2712054,20,441381,430461,20,560370,565880,175763,537708,504327,2824644,978428,267667,1062683,5486283,5820517,62544824,256952586,265946004,
42.000000, 485.000000, 485.000000, 1810.000000, 0.990273, 0.007695,3888707,1102616,2800266,20,440490,434548,20,561522,556663,208343,542237,495841,2824644,978428,267667,930961,5313144,5852807,61746337,256590300,266486738,
42.000000, 485.000000, 485.000000, 1810.000000, 0.990273, 0.007695,4107950,1045782,2740987,20,439758,429289,20,597498,573775,273893,533350,492135,2824644,978428,267667,658791,5486443,6031064,62377548,257434992,265975458,
42.000000, 485.000000, 485.000000, 1810.000000, 0.990273, 0.007695,3832283,1057453,2748090,20,446731,430311,20,561612,572632,121734,538750,494940,2824644,978428,267667,553858,5427364,6089080,62268126,257093476,266349916,
42.000000, 485.000000, 485.000000, 1810.000000, 0.990273, 0.007695,3749500,1066310,2749663,20,443014,430522,20,608077,574105,166135,547155,492596,2824644,978428,267667,512812,5213431,6219210,61814823,257619771,268383553,
42.000000, 485.000000, 485.000000, 1810.000000, 0.990273, 0.007695,4502335,1055119,2753080,20,442273,447071,20,568274,575187,162529,532087,497745,2824644,978428,267667,886710,5405805,6440907,61608453,257039415,266786649,
42.000000, 485.000000, 485.000000, 1810.000000, 0.990273, 0.007695,4277131,1046232,2804745,20,438796,429920,20,571881,582571,158731,535174,498716,2824644,978428,267667,851235,5134465,6199594,61503120,258167159,267779073,
42.000000, 485.000000, 485.000000, 1810.000000, 0.990273, 0.007695,4418540,1099871,2642055,20,437844,434478,20,593611,567443,172467,536747,495120,2824644,978428,267667,769935,5995348,6089181,61775451,257314331,265890583,
42.000000, 485.000000, 485.000000, 1810.000000, 0.990273, 0.007695,4302507,1068775,2822026,20,440469,436532,20,574817,558566,363017,587740,499588,2824644,978428,267667,766008,5175101,5835104,61818739,257115095,266447926,
43.000000, 3600.000000, 3600.000000, 15100.000000, 0.998642, 0.001165,455198041,56704832,139970246,20,24390896,23075688,30,46035734,32818544,9371522,29395563,27318155,155534404,52126398,13220951,113207372,591011106,594606114,29959179998,104256151187,107790487898,
43.000000, 3600.000000, 3600.000000, 15100.000000, 0.998642, 0.001165,455622209,54032931,141561510,20,24454062,23288820,20,45622986,30849235,10072381,29235499,26643806,155534404,52126398,13220951,119309787,566453986,601244152,29956146592,104347925303,107701759641,
43.000000, 3600.000000, 3600.000000, 15100.000000, 0.998642, 0.001165,455639020,56258041,141778149,20,24303725,23332650,20,46154663,32696780,9216999,28959241,28631629,155534404,52126398,13220951,119673605,592056337,607486294,30105904255,104324738097,108001661117,
43.000000, 3600.000000, 3600.000000, 15100.000000, 0.998642, 0.001165,456115355,56267758,141183627,20,24430689,23102868,20,46303246,34112271,9366323,29365738,26699057,155534404,52126398,13220951,114819875,578240196,590699944,30087229192,104511638188,108023924323,
43.000000, 3600.000000, 3600.000000, 15100.000000, 0.998642, 0.001165,457058850,49329628,140106346,20,24585624,23157649,21,45993547,32798457,9882211,29569332,26631053,155534404,52126398,13220951,117916346,569899598,605597253,29988507955,104592163059,108039410874,
43.000000, 3600.000000, 3600.000000, 15100.000000, 0.998642, 0.001165,459358105,56853855,141651677,20,24314104,23536566,20,46318524,32624828,9131321,29551279,26746635,155534404,52126398,13220951,117387043,571021920,617925008,30100491588,104567270661,108070902860,
43.000000, 3600.000000, 3600.000000, 15100.000000, 0.998642, 0.001165,457285166,59115322,141662947,40,24519482,23686200,30,46740990,32750769,10229741,29794496,27776948,155534404,52126398,13220951,115834510,574891361,593708283,30131240307,104456256849,107955339139,
43.000000, 3600.000000, 3600.000000, 15100.000000, 0.998642, 0.001165,465348314,56757178,145766990,20,24713368,24177223,30,46018463,33289239,10148701,29304306,27644635,155534404,52126398,13220951,117774806,576420702,598049151,30149078928,104525697876,107977497894,
43.000000, 3600.000000, 3600.000000, 15100.000000, 0.998642, 0.001165,455669857,50101196,139944690,20,24390234,23249237,20,45604592,32706498,9455447,28922243,26694339,155534404,52126398,13220951,114877601,602652361,599542235,30168391564,104287887670,107792265814,
43.000000, 3600.000000, 3600.000000, 15100.000000, 0.998642, 0.001165,458698313,49699668,139967912,20,24487773,23212160,120,46160413,30918992,8801636,29146636,26773304,155534404,52126398,13220951,119114978,573874383,609484096,29989160183,104456988262,107907017022,
44.000000, 138.000000, 138.000000, 417.000000, 0.971225, 0.021897,225234,114370,260258,20,35335,36938,20,44983,48850,9809,43690,45072,229084,85532,26756,22822,479201,500620,1916613,6538126,6344670,
44.000000, 138.000000, 138.000000, 417.000000, 0.971225, 0.021897,252975,129057,259867,20,36848,37830,20,54440,52817,15078,44292,45323,229084,85532,26756,48940,497204,515859,1689776,6681328,6370658,
44.000000, 138.000000, 138.000000, 417.000000, 0.971225, 0.021897,230404,183467,278953,20,36788,38390,20,81610,49541,9647,43430,45855,229084,85532,26756,43610,492766,524534,14972697,6610920,6288096,
44.000000, 138.000000, 138.000000, 417.000000, 0.971225, 0.021897,231015,116595,252234,20,36447,37338,20,50984,61082,9267,43640,44902,229084,85532,26756,25377,480213,532368,1644843,6571457,6363534,
44.000000, 138.000000, 138.000000, 417.000000, 0.971225, 0.021897,239230,118507,255389,20,36787,38150,20,47307,49511,9648,44702,45594,229084,85532,26756,22992,489419,553758,1664729,6602414,6362754,
44.000000, 138.000000, 138.000000, 417.000000, 0.971225, 0.021897,221236,117255,257203,30,37229,38491,20,51826,53498,10590,44642,46215,229084,85532,26756,23323,483058,556423,1672113,6624874,6376208,
44.000000, 138.000000, 138.000000, 417.000000, 0.971225, 0.021897,246974,123928,269245,20,37138,38941,20,47016,51314,9678,45463,46275,229084,85532,26756,24374,498135,549150,1864246,6614577,6379133,
44.000000, 138.000000, 138.000000, 417.000000, 0.971225, 0.021897,227188,127695,267422,20,37268,38590,20,52006,50002,9327,45093,45654,229084,85532,26756,26348,477337,531898,1657285,6626398,6433925,
44.000000, 138.000000, 138.000000, 417.000000, 0.971225, 0.021897,229722,117175,269315,20,36978,38000,20,52968,66322,11010,49130,45974,229084,85532,26756,23483,508284,530555,1676070,6592516,6417684,
44.000000, 138.000000, 138.000000, 417.000000, 0.971225, 0.021897,249849,127905,263183,20,45594,38260,20,46716,49911,12092,44983,54821,229084,85532,26756,29665,483789,539431,1656023,6607894,6405722,
45.000000, 3134.000000, 3134.000000, 24156.000000, 0.997274, 0.002459,360096894,46089162,122165846,20,18854410,17756804,20,37699695,23929929,7486148,22370202,20411753,117876012,39686015,10185051,93622339,543024787,546468266,19870387619,69379211633,73115140529,
45.000000, 3134.000000, 3134.000000, 24156.000000, 0.997274, 0.002459,359051293,45556193,121896050,20,18793708,17668281,20,35614923,24297053,7196536,22668209,20948169,117876012,39686015,10185051,92761026,520568377,547524978,19992207529,68380254697,71791596238,
45.000000, 3134.000000, 3134.000000, 24156.000000, 0.997274, 0.002459,355088329,42592446,122253396,20,18731685,18286527,20,31579106,23755578,6396215,22080670,25859805,117876012,39686015,10185051,92068502,526192383,536116672,19734921049,68385222596,70882946627,
45.000000, 3134.000000, 3134.000000, 24156.000000, 0.997274, 0.002459,362236935,45350500,120347013,20,18733226,17471537,20,32067451,23634453,7145300,22161487,20167081,117876012,39686015,10185051,91339354,529051771,533151685,19650945689,68440470553,70832891548,
45.000000, 3134.000000, 3134.000000, 24156.000000, 0.997274, 0.002459,358587828,43394998,122584584,20,18802153,19813902,20,32121420,23851953,7349045,22633634,20177531,117876012,39686015,10185051,90408805,520157716,548326963,19729467809,68430750892,71036352045,
45.000000, 3134.000000, 3134.000000, 24156.000000, 0.997274, 0.002459,380218890,42824339,122131252,20,18730711,17631262,20,35930250,23941898,6291642,22037830,20298292,117876012,39686015,10185051,92573182,516701605,553287128,19607367184,68394653125,70767741890,
45.000000, 3134.000000, 3134.000000, 24156.000000, 0.997274, 0.002459,363188223,43214806,122838852,30,18629165,17477779,20,32445285,23919317,7154148,22368185,20274799,117876012,39686015,10185051,89796640,528485590,542739805,19971427420,68375372923,71768019045,
45.000000, 3134.000000, 3134.000000, 24156.000000, 0.997274, 0.002459,360907561,46956512,122245882,20,18814355,17702091,20,32245688,23825654,7257637,22491243,20282313,117876012,39686015,10185051,92008234,524588739,560019020,19959879328,69681469232,71887519721,
45.000000, 3134.000000, 3134.000000, 24156.000000, 0.997274, 0.002459,355682559,41843897,121990142,40,18778089,18650454,20,31201549,24072538,7404717,22399343,21333675,117876012,39686015,10185051,91244500,531780906,529244665,19580841408,67847748626,73073157622,
45.000000, 3134.000000, 3134.000000, 24156.000000, 0.997274, 0.002459,356364615,42010873,120694719,20,18381010,17337282,20,31848290,23374115,6385375,21958734,20451184,117876012,39686015,10185051,91223077,524806502,523106549,19596493062,68133522844,70732775109,
46.000000, 3562.000000, 3562.000000, 81736.000000, 0.993280, 0.006442,463678203,74019029,182543934,20,23520625,22554910,140,44053279,32613696,9114891,28330816,26920033,152268380,51916824,13755358,119049596,762910031,803264112,28825000436,100495445485,103697317099,
46.000000, 3562.000000, 3562.000000, 81736.000000, 0.993280, 0.006442,465006214,75379941,183714865,20,24027356,23214232,50,44310813,32647358,9737606,28124976,26660256,152268380,51916824,13755358,118859797,763608625,807067703,28711491844,100480770604,103726656418,
46.000000, 3562.000000, 3562.000000, 81736.000000, 0.993280, 0.006442,460821472,73766947,183728159,20,23889634,22885097,120,44668440,32396417,9521438,28148451,26464726,152268380,51916824,13755358,120190292,758643139,801625462,28586889465,100371341731,103702504864,
46.000000, 3562.000000, 3562.000000, 81736.000000, 0.993280, 0.006442,460828956,73284149,182097984,20,23993856,22404525,20,44790746,32742173,9006252,28026265,26129549,152268380,51916824,13755358,116625830,767010597,786507228,28871865634,100340021473,103454076320,
46.000000, 3562.000000, 3562.000000, 81736.000000, 0.993280, 0.006442,462229440,67296416,179227098,20,23946908,22769976,21,45405154,32132392,9019096,28009185,25838345,152268380,51916824,13755358,120318167,760037452,788489550,28741128720,100180570768,103397789959,
46.000000, 3562.000000, 3562.000000, 81736.000000, 0.993280, 0.006442,465396692,66650919,183475626,20,23700697,23379276,20,45680630,31322183,9161046,28459943,25986547,152268380,51916824,13755358,118713568,755302180,785471234,28737752776,100206349150,103239180062,
46.000000, 3562.000000, 3562.000000, 81736.000000, 0.993280, 0.006442,464405699,74572097,183769996,20,23917054,22480043,30,44790305,32999876,9160044,28232865,26388616,152268380,51916824,13755358,118390925,763266025,788103812,28599752633,100231256209,103625380747,
46.000000, 3562.000000, 3562.000000, 81736.000000, 0.993280, 0.006442,461485633,73490408,182876114,20,23853006,22619780,120,45734880,32525214,9355473,28479389,25803001,152268380,51916824,13755358,118747740,762457570,789767458,28733268334,100529442753,103904102614,
46.000000, 3562.000000, 3562.000000, 81736.000000, 0.993280, 0.006442,462147561,74064132,181271485,20,23905432,22737299,20,44661864,32407191,8543151,28388201,25808694,152268380,51916824,13755358,120139024,761120653,788722642,28657608218,100204864119,104578726004,
46.000000, 3562.000000, 3562.000000, 81736.000000, 0.993280, 0.006442,461828204,73142448,182160983,20,23800943,22420386,20,44787455,32471750,9341018,28170054,26568560,152268380,51916824,13755358,118924742,761359371,791536163,28817132167,100364873071,103472582503,
48.000000, 1922.000000, 1922.000000, 16129.000000, 0.995151, 0.004366,110669910,17485407,46838806,20,6925117,6622742,50,12751426,9173320,2913054,8241237,7860126,44336700,15039968,3933105,23870301,148631239,145493322,4668537829,15732635529,16266378985,
48.000000, 1922.000000, 1922.000000, 16129.000000, 0.995151, 0.004366,112114635,17450912,47085178,20,6751057,6669277,20,9579486,8825761,2756496,8377688,7937118,44336700,15039968,3933105,20960433,140268770,151288212,4623068872,15755986977,16252554918,
48.000000, 1922.000000, 1922.000000, 16129.000000, 0.995151, 0.004366,111315196,17422631,47188216,20,6776775,6679717,20,9338903,8995773,3011084,8400519,7825332,44336700,15039968,3933105,20821789,142450290,149118004,4650338901,15752531476,16298672948,
48.000000, 1922.000000, 1922.000000, 16129.000000, 0.995151, 0.004366,109662067,19496022,46876614,20,6902246,6595051,20,9224023,9098853,3164586,8262616,7588978,44336700,15039968,3933105,21085413,140514351,149523790,4645485711,15755186656,16261581177,
48.000000, 1922.000000, 1922.000000, 16129.000000, 0.995151, 0.004366,110213031,18476227,48305370,20,7392627,6736581,20,10257623,9628566,3309923,8738591,8442045,44336700,15039968,3933105,21716071,145571997,145503731,4669652006,15802572657,16274383195,
48.000000, 1922.000000, 1922.000000, 16129.000000, 0.995151, 0.004366,109896108,17596951,46514338,20,6786202,6755446,20,9509377,8824579,2704099,8403876,7667382,44336700,15039968,3933105,20955944,149139664,152029614,4652832243,15778425026,16298195621,
48.000000, 1922.000000, 1922.000000, 16129.000000, 0.995151, 0.004366,109688186,17488602,46626124,20,6787725,6602996,20,9735062,9251153,2866207,8433650,7570674,44336700,15039968,3933105,21363834,144397297,153347287,4646997280,15757690718,16293421436,
48.000000, 1922.000000, 1922.000000, 16129.000000, 0.995151, 0.004366,111165280,18014218,47993627,20,7151143,6923384,20,9901348,9556203,2956123,8553120,7546870,44336700,15039968,3933105,22593145,144033349,149477625,4655761347,15775049923,16302306526,
48.000000, 1922.000000, 1922.000000, 16129.000000, 0.995151, 0.004366,109424902,17224146,48112506,40,7168846,7066538,20,9734882,9508867,3328197,8454729,7864314,44336700,15039968,3933105,21263140,145580673,154490558,4669203703,15754941284,16295755587,
48.000000, 1922.000000, 1922.000000, 16129.000000, 0.995151, 0.004366,110215525,26068190,46293021,20,6768149,6660120,20,9370352,9186664,2532305,8422149,7588868,44336700,15039968,3933105,21376127,148538959,145025732,4677946652,15776327641,16278538944,
49.000000, 1224.000000, 1224.000000, 28675.000000, 0.980043, 0.019140,36353354,10417767,26380103,20,2991919,2704971,21,5297666,3650449,1245799,3283906,3303171,17983012,6400999,1863074,7446476,55421118,57733307,1100010388,4260270716,4110146743,
49.000000, 1224.000000, 1224.000000, 28675.000000, 0.980043, 0.019140,35174187,10535173,26414958,20,2703178,2714610,20,3980666,3790947,1143192,3107501,3298643,17983012,6400999,1863074,7296310,54288066,55276953,1062523010,4262853272,4114884720,
49.000000, 1224.000000, 1224.000000, 28675.000000, 0.980043, 0.019140,34797505,11396065,26705632,20,2711824,2774960,30,4467581,4291027,1054258,3107020,3385462,17983012,6400999,1863074,7379603,52251132,57151018,1070095998,4264948222,4147120878,
49.000000, 1224.000000, 1224.000000, 28675.000000, 0.980043, 0.019140,36162414,10261389,25917013,20,2766365,2711413,20,3924673,3597823,1206257,3104055,3242529,17983012,6400999,1863074,7329631,55493782,56153013,1081385947,4259362045,4106942984,
49.000000, 1224.000000, 1224.000000, 28675.000000, 0.980043, 0.019140,34674959,10523942,25433093,11,2713177,2761204,20,3940973,3664545,1037387,3110005,3447997,17983012,6400999,1863074,7325333,54211415,62927575,1063846031,4263375553,4112510126,
49.000000, 1224.000000, 1224.000000, 28675.000000, 0.980043, 0.019140,34424638,10631189,25921932,20,2745877,2735999,20,4002005,3776621,1079273,3078839,3231669,17983012,6400999,1863074,7332086,53057164,55434533,1075677937,4257234416,4119220079,
49.000000, 1224.000000, 1224.000000, 28675.000000, 0.980043, 0.019140,36020332,10582750,25841594,21,2702828,2711293,20,4124230,3754420,1164781,3109154,3182859,17983012,6400999,1863074,7119966,54372871,56480395,1065849684,4260707708,4104977472,
49.000000, 1224.000000, 1224.000000, 28675.000000, 0.980043, 0.019140,35233145,10392761,41772534,20,2738824,3312198,30,4154085,3770199,1147699,3136574,3216442,17983012,6400999,1863074,7275071,52397051,55923202,1065917258,4262896712,4109115758,
49.000000, 1224.000000, 1224.000000, 28675.000000, 0.980043, 0.019140,36007668,10344152,26584610,20,2686277,2923814,20,4023966,3763097,1067191,3089759,3326123,17983012,6400999,1863074,7226421,53375929,58798215,1061885368,4254552276,4109962885,
49.000000, 1224.000000, 1224.000000, 28675.000000, 0.980043, 0.019140,34983356,10508714,26009172,20,2740166,2722213,160,3555735,3768276,1314586,3164185,3248310,17983012,6400999,1863074,7230168,52653792,56578696,1062403359,4283091768,4110689320,
56.000000, 48.000000, 48.000000, 48.000000, 0.968750, 0.020833,15819,17242,32640,21,5079,5180,20,6762,7323,1312,6102,6071,27844,10944,3816,3186,59359,64398,107287,290614,281428,
56.000000, 48.000000, 48.000000, 48.000000, 0.968750, 0.020833,16450,16160,31167,20,4529,4719,20,6652,7033,1192,5450,5681,27844,10944,3816,3006,55632,60551,92631,283521,267943,
56.000000, 48.000000, 48.000000, 48.000000, 0.968750, 0.020833,15028,15508,30446,20,4469,4719,20,6783,7163,1163,5801,5750,27844,10944,3816,2715,54801,60140,77222,275467,278282,
56.000000, 48.000000, 48.000000, 48.000000, 0.968750, 0.020833,16570,15869,30486,20,4539,4699,20,6732,6863,1282,5561,5541,27844,10944,3816,2645,54801,58918,72804,275827,271449,
56.000000, 48.000000, 48.000000, 48.000000, 0.968750, 0.020833,15339,16110,31758,20,4568,4799,20,6632,6953,1122,5460,5560,27844,10944,3816,2674,54751,59830,75038,275787,281868,
56.000000, 48.000000, 48.000000, 48.000000, 0.968750, 0.020833,14978,15419,30747,20,4548,4748,20,6482,6882,1323,5500,5650,27844,10944,3816,2665,53227,61243,73765,276428,271299,
56.000000, 48.000000, 48.000000, 48.000000, 0.968750, 0.020833,15930,15759,31157,20,4528,4769,10,6542,6893,1142,5430,5601,27844,10944,3816,2835,57075,56023,73215,276528,271258,
56.000000, 48.000000, 48.000000, 48.000000, 0.968750, 0.020833,15679,16140,31959,20,4528,4809,20,6491,6843,1172,5771,5580,27844,10944,3816,2966,60291,58487,75148,277350,272160,
56.000000, 48.000000, 48.000000, 48.000000, 0.968750, 0.020833,15358,15548,31928,20,4549,4779,20,6371,6993,1142,5510,5530,27844,10944,3816,2594,54290,57456,74167,277340,273633,
56.000000, 48.000000, 48.000000, 48.000000, 0.968750, 0.020833,16421,15398,32259,20,4538,4809,20,10479,6723,1262,5780,5730,27844,10944,3816,2665,63636,57004,73104,279053,289893,
57.000000, 66.000000, 66.000000, 66.000000, 0.969697, 0.015152,29154,27621,56013,20,8866,8356,10,10830,11831,3326,10840,10139,52540,20220,6756,5199,119570,110303,212470,683135,705096,
57.000000, 66.000000, 66.000000, 66.000000, 0.969697, 0.015152,45403,49140,109771,20,11902,12633,20,11300,20067,2184,10770,10179,52540,20220,6756,9007,153051,115432,213693,968690,734540,
57.000000, 66.000000, 66.000000, 66.000000, 0.969697, 0.015152,39904,31007,106896,20,11751,9307,20,13024,13275,2424,12142,11692,52540,20220,6756,6342,145127,168800,250159,965455,776678,
57.000000, 66.000000, 66.000000, 66.000000, 0.969697, 0.015152,34494,31267,62174,20,9508,9457,30,12473,13305,2474,11692,10770,52540,20220,6756,5520,117085,133766,237336,800161,813786,
57.000000, 66.000000, 66.000000, 66.000000, 0.969697, 0.015152,31518,28943,59620,20,9007,8756,20,11812,12463,2274,11481,10149,52540,20220,6756,5359,108038,118879,228660,732667,738878,
57.000000, 66.000000, 66.000000, 66.000000, 0.969697, 0.015152,34814,27200,65510,31,10159,9618,30,13245,14146,2565,10600,9938,52540,20220,6756,5501,118017,114781,272601,708853,860391,
57.000000, 66.000000, 66.000000, 66.000000, 0.969697, 0.015152,31518,27621,56143,20,8555,8265,20,11121,11892,2064,10620,9778,52540,20220,6756,5570,104072,109862,203013,694366,695839,
57.000000, 66.000000, 66.000000, 66.000000, 0.969697, 0.015152,30096,27390,56243,20,8576,8165,20,11100,11801,2074,10760,9657,52540,20220,6756,6101,100464,112016,184269,693544,702231,
57.000000, 66.000000, 66.000000, 66.000000, 0.969697, 0.015152,29555,27010,56413,20,8576,8375,20,11140,11882,2254,10630,9858,52540,20220,6756,5039,101797,110753,200519,707521,697502,
57.000000, 66.000000, 66.000000, 66.000000, 0.969697, 0.015152,30005,27110,56043,20,9808,9387,21,12924,11791,2204,10760,10028,52540,20220,6756,5760,119059,128225,187905,777810,742484,
58.000000, 112.000000, 112.000000, 112.000000, 0.985332, 0.008929,90146,64909,143855,20,23443,24185,30,29524,32439,7213,28362,30556,150980,54384,16200,14968,268494,280646,1483486,3777002,3418202,
58.000000, 112.000000, 112.000000, 112.000000, 0.985332, 0.008929,97580,67714,141360,20,23714,24335,20,31909,34193,6812,29193,28592,150980,54384,16200,18524,273893,283792,1033149,3611227,3572656,
58.000000, 112.000000, 112.000000, 112.000000, 0.985332, 0.008929,89484,61994,145197,20,23663,24184,30,31679,32449,6522,28432,28332,150980,54384,16200,14877,265939,351906,960506,3531851,3283304,
58.000000, 112.000000, 112.000000, 112.000000, 0.985332, 0.008929,90026,83083,142382,20,23994,24315,20,30215,33161,6743,28583,28021,150980,54384,16200,14797,300863,286587,937523,3487900,3445673,
58.000000, 112.000000, 112.000000, 112.000000, 0.985332, 0.008929,88182,64178,142332,20,23684,24365,30,30516,32990,32260,29324,28582,150980,54384,16200,21850,269165,351637,987705,3473194,3413283,
58.000000, 112.000000, 112.000000, 112.000000, 0.985332, 0.008929,89534,65049,140708,20,23704,25116,20,31498,33882,8125,33241,31027,150980,54384,16200,14947,266570,300652,938274,3548251,3471911,
58.000000, 112.000000, 112.000000, 112.000000, 0.985332, 0.008929,94935,65761,155937,20,23743,24455,20,30136,33381,9017,28182,28552,150980,54384,16200,16120,296736,294932,1023091,3569831,3366157,
58.000000, 112.000000, 112.000000, 112.000000, 0.985332, 0.008929,88963,62886,145988,20,23994,24626,20,30316,32880,6302,28582,28062,150980,54384,16200,14877,269174,299109,998054,3498280,3395200,
58.000000, 112.000000, 112.000000, 112.000000, 0.985332, 0.008929,87931,62465,143243,20,23724,24505,20,32680,32971,7333,28793,29474,150980,54384,16200,15017,266871,293620,952761,3526161,3446935,
58.000000, 112.000000, 112.000000, 112.000000, 0.985332, 0.008929,96116,65130,147381,20,23854,24465,20,30106,32921,9036,33060,30857,150980,54384,16200,14567,276127,302476,1003143,3435454,3439191,
59.000000, 132.000000, 132.000000, 132.000000, 0.988636, 0.007576,123587,82882,191933,20,34714,32560,20,42878,43650,8726,41436,37779,209620,74406,21540,20408,359391,366904,1507040,5349352,5503895,
59.000000, 132.000000, 132.000000, 132.000000, 0.988636, 0.007576,135349,90927,197273,20,34484,33602,20,44552,46916,9307,41777,38111,209620,74406,21540,22010,373036,394115,1536964,5366793,5640056,
59.000000, 132.000000, 132.000000, 132.000000, 0.988636, 0.007576,127935,85176,190149,20,34433,32660,30,45003,48529,13034,41556,39212,209620,74406,21540,22091,359922,394485,1536745,5378205,5665984,
