Matrix Number,Matrix Rows,Matrix Cols,Matrix Nonzeros,Matrix Redundancy,Matrix Density,Eigen Constructor Time,CSF2 Constructor Time,CSF3 Constructor Time,Eigen InnerIterator Time,CSF2 InnerIterator Time,CSF3 InnerIterator Time,Eigen Scalar Multiplication Time,CSF2 Scalar Multiplication Time,CSF3 Scalar Multiplication Time,Eigen Vector Multiplication Time,CSF2 Vector Multiplication Time,CSF3 Vector Multiplication Time,Eigen Memory Usage,CSF2 Memory Usage,CSF3 Memory Usage,Eigen Transpose Time,CSF2 Transpose Time, CSF3 Transpose Time, Eigen Matrix Multiplication Time, CSF2 Matrix Multiplication Time, CSF3 Matrix Multiplication Time
258.000000, 1856.000000, 1856.000000, 11360.000000, 0.996173, 0.003298,0,0,0,0,0,0,0,0,0,0,0,0,41344260,13980030,3626312,0,0,0,0,0,0,
259.000000, 1856.000000, 1856.000000, 11550.000000, 0.996155, 0.003353,0,0,0,0,0,0,0,0,0,0,0,0,41344260,13980862,3626952,0,0,0,0,0,0,
260.000000, 1033.000000, 320.000000, 4732.000000, 0.991977, 0.014315,0,0,0,0,0,0,0,0,0,0,0,0,3968004,1361860,369038,0,0,0,0,0,0,
261.000000, 1850.000000, 712.000000, 8758.000000, 0.996177, 0.006649,0,0,0,0,0,0,0,0,0,0,0,0,15809252,5345684,1396420,0,0,0,0,0,0,
262.000000, 67.000000, 67.000000, 294.000000, 0.924037, 0.065493,0,0,0,0,0,0,0,0,0,0,0,0,54140,23485,8995,0,0,0,0,0,0,
263.000000, 132.000000, 132.000000, 414.000000, 0.971361, 0.023760,0,0,0,0,0,0,0,0,0,0,0,0,209620,78319,24550,0,0,0,0,0,0,
264.000000, 156.000000, 156.000000, 371.000000, 0.980687, 0.015245,0,0,0,0,0,0,0,0,0,0,0,0,292660,105974,31556,0,0,0,0,0,0,
265.000000, 167.000000, 167.000000, 507.000000, 0.977733, 0.018179,0,0,0,0,0,0,0,0,0,0,0,0,335340,122325,36795,0,0,0,0,0,0,
266.000000, 381.000000, 381.000000, 2157.000000, 0.984149, 0.014859,0,0,0,0,0,0,0,0,0,0,0,0,1743460,616677,176205,0,0,0,0,0,0,
267.000000, 479.000000, 479.000000, 1910.000000, 0.990734, 0.008325,0,0,0,0,0,0,0,0,0,0,0,0,2755212,953090,260248,0,0,0,0,0,0,
268.000000, 497.000000, 497.000000, 1727.000000, 0.991830, 0.006992,0,0,0,0,0,0,0,0,0,0,0,0,2966100,1022246,276659,0,0,0,0,0,0,
269.000000, 655.000000, 655.000000, 2854.000000, 0.992919, 0.006652,0,0,0,0,0,0,0,0,0,0,0,0,5150924,1766098,473456,0,0,0,0,0,0,
270.000000, 989.000000, 989.000000, 3537.000000, 0.995952, 0.003616,0,0,0,0,0,0,0,0,0,0,0,0,11741412,3979799,1038484,0,0,0,0,0,0,
271.000000, 1505.000000, 1505.000000, 5445.000000, 0.997326, 0.002404,0,0,0,0,0,0,0,0,0,0,0,0,27186324,9162932,2358089,0,0,0,0,0,0,
272.000000, 2021.000000, 2021.000000, 7353.000000, 0.997906, 0.001800,0,0,0,0,0,0,0,0,0,0,0,0,49021380,16481287,4214454,0,0,0,0,0,0,
275.000000, 207.000000, 277.000000, 2909.000000, 0.948639, 0.050733,0,0,0,0,0,0,0,0,0,0,0,0,689180,272097,91245,0,0,0,0,0,0,
276.000000, 207.000000, 260.000000, 2942.000000, 0.943738, 0.054664,0,0,0,0,0,0,0,0,0,0,0,0,646884,258828,88284,0,0,0,0,0,0,
277.000000, 207.000000, 260.000000, 2948.000000, 0.943571, 0.054775,0,0,0,0,0,0,0,0,0,0,0,0,646884,258945,88374,0,0,0,0,0,0,
280.000000, 841.000000, 841.000000, 3988.000000, 0.996023, 0.005638,0,0,0,0,0,0,0,0,0,0,0,0,8490740,2879173,752944,0,0,0,0,0,0,
282.000000, 2873.000000, 2873.000000, 15032.000000, 0.999573, 0.001821,0,0,0,0,0,0,0,0,0,0,0,0,99061044,33108281,8336199,0,0,0,0,0,0,
287.000000, 1794.000000, 1794.000000, 7764.000000, 0.997030, 0.002412,0,0,0,0,0,0,0,0,0,0,0,0,38628412,13026726,3352644,0,0,0,0,0,0,
288.000000, 14734.000000, 14734.000000, 95053.000000, 0.999561, 0.000438,0,0,0,0,0,0,0,0,0,0,0,0,2605148012,869837406,218451887,0,0,0,0,0,0,
291.000000, 23560.000000, 23560.000000, 484256.000000, 0.999166, 0.000872,0,0,0,0,0,0,0,0,0,0,0,0,6660977444,2226690098,560972162,0,0,0,0,0,0,
292.000000, 398.000000, 398.000000, 3678.000000, 0.982583, 0.023219,0,0,0,0,0,0,0,0,0,0,0,0,1902444,675875,193983,0,0,0,0,0,0,
293.000000, 62.000000, 62.000000, 450.000000, 0.895421, 0.117066,0,0,0,0,0,0,0,0,0,0,0,0,46380,21618,8880,0,0,0,0,0,0,
294.000000, 782.000000, 782.000000, 7514.000000, 0.988895, 0.012287,0,0,0,0,0,0,0,0,0,0,0,0,7341420,2546915,699227,0,0,0,0,0,0,
295.000000, 398.000000, 398.000000, 1654.000000, 0.991673, 0.010442,0,0,0,0,0,0,0,0,0,0,0,0,1902444,657155,178912,0,0,0,0,0,0,
296.000000, 62.000000, 62.000000, 202.000000, 0.947190, 0.052549,0,0,0,0,0,0,0,0,0,0,0,0,46380,19031,6890,0,0,0,0,0,0,
297.000000, 782.000000, 782.000000, 3382.000000, 0.994550, 0.005530,0,0,0,0,0,0,0,0,0,0,0,0,7341420,2501961,661518,0,0,0,0,0,0,
298.000000, 200.000000, 200.000000, 796.000000, 0.980000, 0.019900,0,0,0,0,0,0,0,0,0,0,0,0,480804,173624,51224,0,0,0,0,0,0,
299.000000, 2000.000000, 2000.000000, 7996.000000, 0.998000, 0.001999,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16136024,4124226,0,0,0,0,0,0,
300.000000, 961.000000, 961.000000, 4681.000000, 0.993891, 0.005069,0,0,0,0,0,0,0,0,0,0,0,0,11086100,3782830,1002239,0,0,0,0,0,0,
301.000000, 961.000000, 961.000000, 4681.000000, 0.993891, 0.005069,0,0,0,0,0,0,0,0,0,0,0,0,11086100,3782830,1002239,0,0,0,0,0,0,
302.000000, 961.000000, 961.000000, 4681.000000, 0.993891, 0.005069,0,0,0,0,0,0,0,0,0,0,0,0,11086100,3782830,1002239,0,0,0,0,0,0,
303.000000, 961.000000, 961.000000, 4681.000000, 0.993891, 0.005069,0,0,0,0,0,0,0,0,0,0,0,0,11086100,3782830,1002239,0,0,0,0,0,0,
304.000000, 961.000000, 961.000000, 4681.000000, 0.993891, 0.005069,0,0,0,0,0,0,0,0,0,0,0,0,11086100,3782830,1002239,0,0,0,0,0,0,
305.000000, 961.000000, 961.000000, 4681.000000, 0.993891, 0.005069,0,0,0,0,0,0,0,0,0,0,0,0,11086100,3782830,1002239,0,0,0,0,0,0,
306.000000, 104.000000, 104.000000, 992.000000, 0.898669, 0.091716,0,0,0,0,0,0,0,0,0,0,0,0,130212,59200,23464,0,0,0,0,0,0,
307.000000, 400.000000, 400.000000, 2860.000000, 0.979975, 0.017875,0,0,0,0,0,0,0,0,0,0,0,0,1921604,688076,200132,0,0,0,0,0,0,
308.000000, 656.000000, 656.000000, 3884.000000, 0.989580, 0.009026,0,0,0,0,0,0,0,0,0,0,0,0,5166660,1790156,490060,0,0,0,0,0,0,
309.000000, 2048.000000, 2048.000000, 10114.000000, 0.997358, 0.002411,0,0,0,0,0,0,0,0,0,0,0,0,50339844,16954087,4354683,0,0,0,0,0,0,
310.000000, 512.000000, 512.000000, 2480.000000, 0.990173, 0.009460,0,0,0,0,0,0,0,0,0,0,0,0,3147780,1090280,298392,0,0,0,0,0,0,
311.000000, 512.000000, 512.000000, 2500.000000, 0.989326, 0.009537,0,0,0,0,0,0,0,0,0,0,0,0,3147780,1093166,300758,0,0,0,0,0,0,
312.000000, 8192.000000, 8192.000000, 41746.000000, 0.999386, 0.000622,0,0,0,0,0,0,0,0,0,0,0,0,805339140,269102464,67724434,0,0,0,0,0,0,
313.000000, 163.000000, 163.000000, 935.000000, 0.966126, 0.035191,0,0,0,0,0,0,0,0,0,0,0,0,319484,120608,38201,0,0,0,0,0,0,
314.000000, 416.000000, 416.000000, 8562.000000, 0.948606, 0.049475,0,0,0,0,0,0,0,0,0,0,0,0,2078340,814526,275277,0,0,0,0,0,0,
315.000000, 416.000000, 416.000000, 1364.000000, 0.989726, 0.007882,0,0,0,0,0,0,0,0,0,0,0,0,2078340,722018,198596,0,0,0,0,0,0,
316.000000, 400.000000, 400.000000, 1201.000000, 0.992475, 0.007506,0,0,0,0,0,0,0,0,0,0,0,0,1921604,662076,179187,0,0,0,0,0,0,
317.000000, 400.000000, 400.000000, 399.000000, 0.995006, 0.002494,0,0,0,0,0,0,0,0,0,0,0,0,1921604,656811,174700,0,0,0,0,0,0,
318.000000, 100.000000, 100.000000, 396.000000, 0.960000, 0.039600,0,0,0,0,0,0,0,0,0,0,0,0,120404,46824,15624,0,0,0,0,0,0,
319.000000, 1000.000000, 1000.000000, 3996.000000, 0.996000, 0.003996,0,0,0,0,0,0,0,0,0,0,0,0,12004004,4068024,1061224,0,0,0,0,0,0,
320.000000, 2000.000000, 2000.000000, 7996.000000, 0.998000, 0.001999,0,0,0,0,0,0,0,0,0,0,0,0,48008004,16136024,4124224,0,0,0,0,0,0,
321.000000, 500.000000, 500.000000, 1996.000000, 0.992000, 0.007984,0,0,0,0,0,0,0,0,0,0,0,0,3002004,1034024,279724,0,0,0,0,0,0,
322.000000, 5000.000000, 5000.000000, 19996.000000, 0.999200, 0.000800,0,0,0,0,0,0,0,0,0,0,0,0,300020004,100340024,25313224,0,0,0,0,0,0,
323.000000, 225.000000, 225.000000, 1065.000000, 0.974519, 0.021037,0,0,0,0,0,0,0,0,0,0,0,0,608404,222894,67149,0,0,0,0,0,0,
324.000000, 2961.000000, 2961.000000, 14585.000000, 0.997999, 0.001664,0,0,0,0,0,0,0,0,0,0,0,0,105222100,35345582,9017107,0,0,0,0,0,0,
325.000000, 900.000000, 900.000000, 4380.000000, 0.993481, 0.005407,0,0,0,0,0,0,0,0,0,0,0,0,9723604,3323064,883518,0,0,0,0,0,0,
328.000000, 882.000000, 882.000000, 3354.000000, 0.994776, 0.004311,0,0,0,0,0,0,0,0,0,0,0,0,9338620,3178664,837428,0,0,0,0,0,0,
329.000000, 480.000000, 480.000000, 17088.000000, 0.933572, 0.074167,0,0,0,0,0,0,0,0,0,0,0,0,2766724,1128269,406064,0,0,0,0,0,0,
330.000000, 480.000000, 480.000000, 17088.000000, 0.932183, 0.074167,0,0,0,0,0,0,0,0,0,0,0,0,2766724,1132429,409212,0,0,0,0,0,0,
331.000000, 2048.000000, 2048.000000, 12032.000000, 0.998047, 0.002869,0,0,0,0,0,0,0,0,0,0,0,0,50339844,16916504,4324652,0,0,0,0,0,0,
332.000000, 5000.000000, 5000.000000, 29600.000000, 0.999200, 0.001184,0,0,0,0,0,0,0,0,0,0,0,0,300020004,100340024,25321934,0,0,0,0,0,0,
333.000000, 968.000000, 968.000000, 5632.000000, 0.995868, 0.006011,0,0,0,0,0,0,0,0,0,0,0,0,11248164,3813944,997338,0,0,0,0,0,0,
334.000000, 136.000000, 136.000000, 479.000000, 0.972048, 0.025897,0,0,0,0,0,0,0,0,0,0,0,0,222500,82905,25866,0,0,0,0,0,0,
335.000000, 496.000000, 496.000000, 1859.000000, 0.992139, 0.007556,0,0,0,0,0,0,0,0,0,0,0,0,2954180,1017166,274881,0,0,0,0,0,0,
336.000000, 5151.000000, 5151.000000, 20199.000000, 0.999229, 0.000761,0,0,0,0,0,0,0,0,0,0,0,0,318414220,106479468,26853444,0,0,0,0,0,0,
337.000000, 100.000000, 100.000000, 396.000000, 0.950600, 0.039600,0,0,0,0,0,0,0,0,0,0,0,0,120404,48046,16564,0,0,0,0,0,0,
338.000000, 1000.000000, 1000.000000, 3996.000000, 0.995005, 0.003996,0,0,0,0,0,0,0,0,0,0,0,0,12004004,4080959,1071920,0,0,0,0,0,0,
339.000000, 588.000000, 588.000000, 11003.000000, 0.966519, 0.031824,0,0,0,0,0,0,0,0,0,0,0,0,4151284,1542896,484431,0,0,0,0,0,0,
341.000000, 23052.000000, 23052.000000, 583096.000000, 0.998860, 0.001097,0,0,0,0,0,0,0,0,0,0,0,0,6376828660,2133823592,538976647,0,0,0,0,0,0,
343.000000, 8032.000000, 8032.000000, 181746.000000, 0.997086, 0.002817,0,0,0,0,0,0,0,0,0,0,0,0,774188420,260624242,66873541,0,0,0,0,0,0,
344.000000, 588.000000, 588.000000, 12429.000000, 0.963169, 0.035949,0,0,0,0,0,0,0,0,0,0,0,0,4151284,1557950,497169,0,0,0,0,0,0,
346.000000, 23052.000000, 23052.000000, 166389.000000, 0.999817, 0.000313,0,0,0,0,0,0,0,0,0,0,0,0,6376828660,2127215211,532886641,0,0,0,0,0,0,
348.000000, 8032.000000, 8032.000000, 7842.000000, 0.999758, 0.000122,0,0,0,0,0,0,0,0,0,0,0,0,774188420,258383978,64812407,0,0,0,0,0,0,
350.000000, 4875.000000, 4875.000000, 160383.000000, 0.993180, 0.006749,0,0,0,0,0,0,0,0,0,0,0,0,285207004,97247538,25772117,0,0,0,0,0,0,
351.000000, 13965.000000, 13965.000000, 491274.000000, 0.997465, 0.002519,0,0,0,0,0,0,0,0,0,0,0,0,2340310564,786735486,201148138,0,0,0,0,0,0,
353.000000, 4875.000000, 4875.000000, 55107.000000, 0.997876, 0.002319,0,0,0,0,0,0,0,0,0,0,0,0,285207004,95796699,24446132,0,0,0,0,0,0,
354.000000, 13965.000000, 13965.000000, 168435.000000, 0.999295, 0.000864,0,0,0,0,0,0,0,0,0,0,0,0,2340310564,782096280,196909912,0,0,0,0,0,0,
357.000000, 726.000000, 726.000000, 17622.000000, 0.976220, 0.033434,0,0,0,0,0,0,0,0,0,0,0,0,6327820,2282886,684833,0,0,0,0,0,0,
358.000000, 1050.000000, 1050.000000, 15103.000000, 0.989498, 0.013699,0,0,0,0,0,0,0,0,0,0,0,0,13234204,4577351,1256407,0,0,0,0,0,0,
359.000000, 1440.000000, 1440.000000, 23855.000000, 0.989376, 0.011504,0,0,0,0,0,0,0,0,0,0,0,0,24888964,8603854,2359020,0,0,0,0,0,0,
360.000000, 4515.000000, 4515.000000, 51111.000000, 0.997349, 0.002507,0,0,0,0,0,0,0,0,0,0,0,0,244640764,82315606,21094910,0,0,0,0,0,0,
361.000000, 10848.000000, 10848.000000, 620313.000000, 0.994640, 0.005271,0,0,0,0,0,0,0,0,0,0,0,0,1412192644,479089433,125397949,0,0,0,0,0,0,
362.000000, 23052.000000, 23052.000000, 588933.000000, 0.998860, 0.001108,0,0,0,0,0,0,0,0,0,0,0,0,6376828660,2133821356,538983198,0,0,0,0,0,0,
363.000000, 1824.000000, 1824.000000, 20516.000000, 0.993377, 0.006167,0,0,0,0,0,0,0,0,0,0,0,0,39931012,13623554,3612752,0,0,0,0,0,0,
370.000000, 2624.000000, 2624.000000, 35823.000000, 0.996158, 0.005203,0,0,0,0,0,0,0,0,0,0,0,0,82635012,27927375,7247217,0,0,0,0,0,0,
371.000000, 4510.000000, 4510.000000, 21199.000000, 0.998972, 0.001042,0,0,0,0,0,0,0,0,0,0,0,0,244099244,81704440,20661730,0,0,0,0,0,0,
372.000000, 12127.000000, 12127.000000, 48137.000000, 0.999633, 0.000327,0,0,0,0,0,0,0,0,0,0,0,0,1764818060,589152741,147892253,0,0,0,0,0,0,
375.000000, 1348.000000, 1348.000000, 19457.000000, 0.991372, 0.010708,0,0,0,0,0,0,0,0,0,0,0,0,21810644,7493822,2023634,0,0,0,0,0,0,
376.000000, 9540.000000, 9540.000000, 207308.000000, 0.997696, 0.002278,0,0,0,0,0,0,0,0,0,0,0,0,1092177364,366925398,93660908,0,0,0,0,0,0,
377.000000, 3456.000000, 3456.000000, 66528.000000, 0.994141, 0.005570,0,0,0,0,0,0,0,0,0,0,0,0,143341060,48740856,12823704,0,0,0,0,0,0,
379.000000, 12328.000000, 12328.000000, 177578.000000, 0.998918, 0.001168,0,0,0,0,0,0,0,0,0,0,0,0,1823804324,610252847,154127232,0,0,0,0,0,0,
380.000000, 317.000000, 317.000000, 7327.000000, 0.926569, 0.072913,0,0,0,0,0,0,0,0,0,0,0,0,1207140,502979,181207,0,0,0,0,0,0,
381.000000, 317.000000, 317.000000, 7327.000000, 0.938620, 0.072913,0,0,0,0,0,0,0,0,0,0,0,0,1207140,487236,168320,0,0,0,0,0,0,
382.000000, 317.000000, 317.000000, 7327.000000, 0.925076, 0.072913,0,0,0,0,0,0,0,0,0,0,0,0,1207140,504929,182742,0,0,0,0,0,0,
383.000000, 317.000000, 317.000000, 7327.000000, 0.938620, 0.072913,0,0,0,0,0,0,0,0,0,0,0,0,1207140,487236,168320,0,0,0,0,0,0,
384.000000, 1182.000000, 1182.000000, 32747.000000, 0.976373, 0.023439,0,0,0,0,0,0,0,0,0,0,0,0,16770220,6036562,1797359,0,0,0,0,0,0,
385.000000, 1182.000000, 1182.000000, 32747.000000, 0.978188, 0.023439,0,0,0,0,0,0,0,0,0,0,0,0,16770220,6003594,1768375,0,0,0,0,0,0,
386.000000, 1182.000000, 1182.000000, 32747.000000, 0.976074, 0.023439,0,0,0,0,0,0,0,0,0,0,0,0,16770220,6041983,1801922,0,0,0,0,0,0,
387.000000, 1182.000000, 1182.000000, 32747.000000, 0.978188, 0.023439,0,0,0,0,0,0,0,0,0,0,0,0,16770220,6003594,1768375,0,0,0,0,0,0,
388.000000, 1182.000000, 1182.000000, 32747.000000, 0.976074, 0.023439,0,0,0,0,0,0,0,0,0,0,0,0,16770220,6041983,1801922,0,0,0,0,0,0,
389.000000, 2597.000000, 2597.000000, 76367.000000, 0.988575, 0.011323,0,0,0,0,0,0,0,0,0,0,0,0,80943300,28020914,7695030,0,0,0,0,0,0,
390.000000, 2597.000000, 2597.000000, 76367.000000, 0.989152, 0.011323,0,0,0,0,0,0,0,0,0,0,0,0,80943300,27970344,7650355,0,0,0,0,0,0,
391.000000, 2597.000000, 2597.000000, 76367.000000, 0.988477, 0.011323,0,0,0,0,0,0,0,0,0,0,0,0,80943300,28029481,7702294,0,0,0,0,0,0,
392.000000, 2597.000000, 2597.000000, 76367.000000, 0.989152, 0.011323,0,0,0,0,0,0,0,0,0,0,0,0,80943300,27970344,7650355,0,0,0,0,0,0,
393.000000, 2597.000000, 2597.000000, 76367.000000, 0.988477, 0.011323,0,0,0,0,0,0,0,0,0,0,0,0,80943300,28029481,7702294,0,0,0,0,0,0,
394.000000, 2597.000000, 2597.000000, 76367.000000, 0.989152, 0.011323,0,0,0,0,0,0,0,0,0,0,0,0,80943300,27970344,7650355,0,0,0,0,0,0,
395.000000, 4562.000000, 4562.000000, 138187.000000, 0.993304, 0.006640,0,0,0,0,0,0,0,0,0,0,0,0,249760380,85132098,22538685,0,0,0,0,0,0,
396.000000, 4562.000000, 4562.000000, 138187.000000, 0.993549, 0.006640,0,0,0,0,0,0,0,0,0,0,0,0,249760380,85065603,22479000,0,0,0,0,0,0,
397.000000, 4562.000000, 4562.000000, 138187.000000, 0.993255, 0.006640,0,0,0,0,0,0,0,0,0,0,0,0,249760380,85145176,22549740,0,0,0,0,0,0,
398.000000, 4562.000000, 4562.000000, 138187.000000, 0.993549, 0.006640,0,0,0,0,0,0,0,0,0,0,0,0,249760380,85065603,22479000,0,0,0,0,0,0,
399.000000, 4562.000000, 4562.000000, 138187.000000, 0.993255, 0.006640,0,0,0,0,0,0,0,0,0,0,0,0,249760380,85145176,22549740,0,0,0,0,0,0,
400.000000, 4562.000000, 4562.000000, 138187.000000, 0.993549, 0.006640,0,0,0,0,0,0,0,0,0,0,0,0,249760380,85065603,22479000,0,0,0,0,0,0,
401.000000, 4562.000000, 4562.000000, 138187.000000, 0.993255, 0.006640,0,0,0,0,0,0,0,0,0,0,0,0,249760380,85145176,22549740,0,0,0,0,0,0,
402.000000, 4562.000000, 4562.000000, 138187.000000, 0.993549, 0.006640,0,0,0,0,0,0,0,0,0,0,0,0,249760380,85065603,22479000,0,0,0,0,0,0,
403.000000, 4562.000000, 4562.000000, 138187.000000, 0.993255, 0.006640,0,0,0,0,0,0,0,0,0,0,0,0,249760380,85145176,22549740,0,0,0,0,0,0,
404.000000, 4562.000000, 4562.000000, 138187.000000, 0.993549, 0.006640,0,0,0,0,0,0,0,0,0,0,0,0,249760380,85065603,22479000,0,0,0,0,0,0,
405.000000, 4562.000000, 4562.000000, 138187.000000, 0.993255, 0.006640,0,0,0,0,0,0,0,0,0,0,0,0,249760380,85145176,22549740,0,0,0,0,0,0,
406.000000, 216.000000, 216.000000, 4352.000000, 0.925947, 0.093278,0,0,0,0,0,0,0,0,0,0,0,0,560740,235019,84686,0,0,0,0,0,0,
407.000000, 2410.000000, 2410.000000, 28625.000000, 0.994665, 0.004928,0,0,0,0,0,0,0,0,0,0,0,0,69706844,23673841,6208793,0,0,0,0,0,0,
408.000000, 2548.000000, 2548.000000, 29928.000000, 0.995014, 0.004610,0,0,0,0,0,0,0,0,0,0,0,0,77917844,26430818,6911547,0,0,0,0,0,0,
409.000000, 16614.000000, 16614.000000, 1096948.000000, 0.996133, 0.003974,0,0,0,0,0,0,0,0,0,0,0,0,3312366412,1118241954,289094720,0,0,0,0,0,0,
410.000000, 3973.000000, 3973.000000, 42092.000000, 0.997166, 0.002667,0,0,0,0,0,0,0,0,0,0,0,0,189432644,63783972,16372603,0,0,0,0,0,0,
411.000000, 2568.000000, 2568.000000, 39098.000000, 0.993682, 0.005929,0,0,0,0,0,0,0,0,0,0,0,0,79145764,26961266,7123720,0,0,0,0,0,0,
412.000000, 3251.000000, 3251.000000, 35013.000000, 0.996465, 0.003313,0,0,0,0,0,0,0,0,0,0,0,0,126841020,42813737,11058969,0,0,0,0,0,0,
413.000000, 6867.000000, 6867.000000, 52769.000000, 0.998737, 0.001119,0,0,0,0,0,0,0,0,0,0,0,0,565895740,189507088,47963509,0,0,0,0,0,0,
414.000000, 5773.000000, 5773.000000, 71805.000000, 0.997719, 0.002155,0,0,0,0,0,0,0,0,0,0,0,0,399953444,134390690,34316712,0,0,0,0,0,0,
415.000000, 12005.000000, 12005.000000, 259879.000000, 0.998118, 0.001803,0,0,0,0,0,0,0,0,0,0,0,0,1729488324,580198792,147535287,0,0,0,0,0,0,
416.000000, 441.000000, 441.000000, 13640.000000, 0.928065, 0.070135,0,0,0,0,0,0,0,0,0,0,0,0,2335540,966874,354284,0,0,0,0,0,0,
417.000000, 2203.000000, 2203.000000, 69981.000000, 0.992823, 0.014420,0,0,0,0,0,0,0,0,0,0,0,0,58247324,19900937,5312198,0,0,0,0,0,0,
418.000000, 656.000000, 656.000000, 19144.000000, 0.955326, 0.044486,0,0,0,0,0,0,0,0,0,0,0,0,5166660,1981789,656004,0,0,0,0,0,0,
419.000000, 839.000000, 839.000000, 22715.000000, 0.967246, 0.032269,0,0,0,0,0,0,0,0,0,0,0,0,8450412,3128860,980089,0,0,0,0,0,0,
420.000000, 1409.000000, 1409.000000, 43703.000000, 0.978083, 0.022014,0,0,0,0,0,0,0,0,0,0,0,0,23829012,8529335,2513377,0,0,0,0,0,0,
421.000000, 2283.000000, 2283.000000, 48737.000000, 0.990376, 0.009351,0,0,0,0,0,0,0,0,0,0,0,0,62554204,21537027,5835578,0,0,0,0,0,0,
422.000000, 848.000000, 848.000000, 24612.000000, 0.969662, 0.034226,0,0,0,0,0,0,0,0,0,0,0,0,8632644,3173616,981496,0,0,0,0,0,0,
423.000000, 2163.000000, 2163.000000, 94033.000000, 0.984100, 0.020099,0,0,0,0,0,0,0,0,0,0,0,0,56151484,19715965,5588497,0,0,0,0,0,0,
424.000000, 974.000000, 974.000000, 40782.000000, 0.974825, 0.042988,0,0,0,0,0,0,0,0,0,0,0,0,11388012,4120791,1238952,0,0,0,0,0,0,
425.000000, 2603.000000, 2603.000000, 77781.000000, 0.988275, 0.011480,0,0,0,0,0,0,0,0,0,0,0,0,81317724,28176893,7753069,0,0,0,0,0,0,
426.000000, 2870.000000, 2870.000000, 23754.000000, 0.996768, 0.002884,0,0,0,0,0,0,0,0,0,0,0,0,98854284,33339656,8593112,0,0,0,0,0,0,
427.000000, 1821.000000, 1821.000000, 27253.000000, 0.991244, 0.008219,0,0,0,0,0,0,0,0,0,0,0,0,39799780,13670779,3684033,0,0,0,0,0,0,
428.000000, 3909.000000, 3909.000000, 115357.000000, 0.994277, 0.007549,0,0,0,0,0,0,0,0,0,0,0,0,183379012,62320568,16377198,0,0,0,0,0,0,
429.000000, 1159.000000, 1159.000000, 6251.000000, 0.994807, 0.004654,0,0,0,0,0,0,0,0,0,0,0,0,16124012,5482380,1441030,0,0,0,0,0,0,
430.000000, 1733.000000, 1733.000000, 11961.000000, 0.995553, 0.003983,0,0,0,0,0,0,0,0,0,0,0,0,36046404,12214523,3185283,0,0,0,0,0,0,
431.000000, 19716.000000, 19716.000000, 228208.000000, 0.999390, 0.000587,0,0,0,0,0,0,0,0,0,0,0,0,4664726740,1558282146,391849252,0,0,0,0,0,0,
432.000000, 3079.000000, 3079.000000, 53843.000000, 0.994153, 0.005679,0,0,0,0,0,0,0,0,0,0,0,0,113775212,38690855,10181373,0,0,0,0,0,0,
433.000000, 3565.000000, 3565.000000, 67591.000000, 0.994412, 0.005318,0,0,0,0,0,0,0,0,0,0,0,0,152524964,51817159,13608426,0,0,0,0,0,0,
434.000000, 1601.000000, 1601.000000, 16950.000000, 0.992949, 0.006613,0,0,0,0,0,0,0,0,0,0,0,0,30764820,10513393,2797733,0,0,0,0,0,0,
435.000000, 7740.000000, 7740.000000, 458012.000000, 0.993221, 0.007645,0,0,0,0,0,0,0,0,0,0,0,0,718922164,245033967,64902411,0,0,0,0,0,0,
436.000000, 27.000000, 27.000000, 153.000000, 0.753086, 0.209877,0,0,0,0,0,0,0,0,0,0,0,0,8860,5712,2985,0,0,0,0,0,0,
437.000000, 1651.000000, 1651.000000, 49533.000000, 0.981599, 0.018172,0,0,0,0,0,0,0,0,0,0,0,0,32716220,11581698,3337301,0,0,0,0,0,0,
438.000000, 1633.000000, 1633.000000, 54543.000000, 0.982081, 0.020453,0,0,0,0,0,0,0,0,0,0,0,0,32006804,11314113,3251384,0,0,0,0,0,0,
439.000000, 3096.000000, 3096.000000, 106344.000000, 0.990291, 0.011095,0,0,0,0,0,0,0,0,0,0,0,0,115034980,39600256,10732234,0,0,0,0,0,0,
440.000000, 3363.000000, 3363.000000, 51417.000000, 0.995159, 0.004546,0,0,0,0,0,0,0,0,0,0,0,0,135730684,46004671,12007347,0,0,0,0,0,0,
441.000000, 13209.000000, 13209.000000, 91465.000000, 0.999769, 0.000524,0,0,0,0,0,0,0,0,0,0,0,0,2093785012,698645576,175209583,0,0,0,0,0,0,
442.000000, 10774.000000, 10774.000000, 40808.000000, 0.999720, 0.000352,0,0,0,0,0,0,0,0,0,0,0,0,1392992012,464910809,116638113,0,0,0,0,0,0,
443.000000, 11738.000000, 11738.000000, 79566.000000, 0.999734, 0.000577,0,0,0,0,0,0,0,0,0,0,0,0,1653414684,551786143,138438189,0,0,0,0,0,0,
444.000000, 3175.000000, 3175.000000, 88927.000000, 0.995374, 0.008822,0,0,0,0,0,0,0,0,0,0,0,0,120980204,40979540,10694549,0,0,0,0,0,0,
445.000000, 13535.000000, 13535.000000, 390607.000000, 0.998922, 0.002132,0,0,0,0,0,0,0,0,0,0,0,0,2198408844,735568321,185844694,0,0,0,0,0,0,
446.000000, 7320.000000, 7320.000000, 324784.000000, 0.993879, 0.006061,0,0,0,0,0,0,0,0,0,0,0,0,643018084,218710341,57598623,0,0,0,0,0,0,
