ID,rows,cols,nonzeros,sparsity,redundancy,size,constructor_time,scalar_time,spmv_time,spmm_time,sum_time,transpose_time,iterator_time
0, 10000, 100, 100000.000000, 0.100000, 1.000000, 101000.000000, 0, 0, 323465, 0, 0, 0, 0
0, 10000, 100, 100000.000000, 0.100000, 1.000000, 101000.000000, 0, 0, 321722, 0, 0, 0, 0
0, 10000, 100, 100000.000000, 0.100000, 1.000000, 101000.000000, 0, 0, 320931, 0, 0, 0, 0
0, 10000, 100, 100000.000000, 0.100000, 1.000000, 101000.000000, 0, 0, 321161, 0, 0, 0, 0
0, 10000, 100, 100000.000000, 0.100000, 1.000000, 101000.000000, 0, 0, 321141, 0, 0, 0, 0
0, 10000, 100, 100000.000000, 0.100000, 1.000000, 101000.000000, 0, 0, 332883, 0, 0, 0, 0
0, 10000, 100, 100000.000000, 0.100000, 1.000000, 101000.000000, 0, 0, 321601, 0, 0, 0, 0
0, 10000, 100, 100000.000000, 0.100000, 1.000000, 101000.000000, 0, 0, 321682, 0, 0, 0, 0
0, 10000, 100, 100000.000000, 0.100000, 1.000000, 101000.000000, 0, 0, 322263, 0, 0, 0, 0
0, 10000, 100, 100000.000000, 0.100000, 1.000000, 101000.000000, 0, 0, 323164, 0, 0, 0, 0
1, 10000, 100, 100000.000000, 0.100000, 0.989991, 211000.000000, 0, 0, 394175, 0, 0, 0, 0
1, 10000, 100, 100000.000000, 0.100000, 0.989991, 211000.000000, 0, 0, 371805, 0, 0, 0, 0
1, 10000, 100, 100000.000000, 0.100000, 0.989991, 211000.000000, 0, 0, 370903, 0, 0, 0, 0
1, 10000, 100, 100000.000000, 0.100000, 0.989991, 211000.000000, 0, 0, 376974, 0, 0, 0, 0
1, 10000, 100, 100000.000000, 0.100000, 0.989991, 211000.000000, 0, 0, 371083, 0, 0, 0, 0
1, 10000, 100, 100000.000000, 0.100000, 0.989991, 211000.000000, 0, 0, 371654, 0, 0, 0, 0
1, 10000, 100, 100000.000000, 0.100000, 0.989991, 211000.000000, 0, 0, 371233, 0, 0, 0, 0
1, 10000, 100, 100000.000000, 0.100000, 0.989991, 211000.000000, 0, 0, 372045, 0, 0, 0, 0
1, 10000, 100, 100000.000000, 0.100000, 0.989991, 211000.000000, 0, 0, 370802, 0, 0, 0, 0
1, 10000, 100, 100000.000000, 0.100000, 0.989991, 211000.000000, 0, 0, 372025, 0, 0, 0, 0
2, 10000, 100, 100000.000000, 0.100000, 0.979982, 222000.000000, 0, 0, 386391, 0, 0, 0, 0
2, 10000, 100, 100000.000000, 0.100000, 0.979982, 222000.000000, 0, 0, 380400, 0, 0, 0, 0
2, 10000, 100, 100000.000000, 0.100000, 0.979982, 222000.000000, 0, 0, 387483, 0, 0, 0, 0
2, 10000, 100, 100000.000000, 0.100000, 0.979982, 222000.000000, 0, 0, 379719, 0, 0, 0, 0
2, 10000, 100, 100000.000000, 0.100000, 0.979982, 222000.000000, 0, 0, 385459, 0, 0, 0, 0
2, 10000, 100, 100000.000000, 0.100000, 0.979982, 222000.000000, 0, 0, 389397, 0, 0, 0, 0
2, 10000, 100, 100000.000000, 0.100000, 0.979982, 222000.000000, 0, 0, 386401, 0, 0, 0, 0
2, 10000, 100, 100000.000000, 0.100000, 0.979982, 222000.000000, 0, 0, 379268, 0, 0, 0, 0
2, 10000, 100, 100000.000000, 0.100000, 0.979982, 222000.000000, 0, 0, 378907, 0, 0, 0, 0
2, 10000, 100, 100000.000000, 0.100000, 0.979982, 222000.000000, 0, 0, 379138, 0, 0, 0, 0
3, 10000, 100, 100000.000000, 0.100000, 0.969973, 233000.000000, 0, 0, 391901, 0, 0, 0, 0
3, 10000, 100, 100000.000000, 0.100000, 0.969973, 233000.000000, 0, 0, 387763, 0, 0, 0, 0
3, 10000, 100, 100000.000000, 0.100000, 0.969973, 233000.000000, 0, 0, 389777, 0, 0, 0, 0
3, 10000, 100, 100000.000000, 0.100000, 0.969973, 233000.000000, 0, 0, 387834, 0, 0, 0, 0
3, 10000, 100, 100000.000000, 0.100000, 0.969973, 233000.000000, 0, 0, 390058, 0, 0, 0, 0
3, 10000, 100, 100000.000000, 0.100000, 0.969973, 233000.000000, 0, 0, 388064, 0, 0, 0, 0
3, 10000, 100, 100000.000000, 0.100000, 0.969973, 233000.000000, 0, 0, 389657, 0, 0, 0, 0
3, 10000, 100, 100000.000000, 0.100000, 0.969973, 233000.000000, 0, 0, 439218, 0, 0, 0, 0
3, 10000, 100, 100000.000000, 0.100000, 0.969973, 233000.000000, 0, 0, 390348, 0, 0, 0, 0
3, 10000, 100, 100000.000000, 0.100000, 0.969973, 233000.000000, 0, 0, 387954, 0, 0, 0, 0
4, 10000, 100, 100000.000000, 0.100000, 0.959965, 244000.000000, 0, 0, 399245, 0, 0, 0, 0
4, 10000, 100, 100000.000000, 0.100000, 0.959965, 244000.000000, 0, 0, 396239, 0, 0, 0, 0
