ID,rows,cols,nonzeros,sparsity,redundancy,size,constructor_time,scalar_time,spmv_time,spmm_time,sum_time
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 794808, 241, 95237, 3444386, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 938716, 251, 93594, 3369577, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 884185, 240, 94475, 3781763, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 869007, 251, 94396, 3321968, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 837728, 240, 94506, 3357224, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 783758, 241, 94426, 3345702, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 864057, 250, 94415, 3671384, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 815286, 241, 94516, 3401927, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 803734, 250, 94396, 3940093, 251
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1693875, 241, 94426, 3355251, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1860701, 251, 107249, 4026058, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1749633, 240, 95227, 5203427, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1702887, 251, 94386, 3369367, 251
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1306880, 240, 94426, 3449109, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 991074, 251, 94405, 3907778, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 987096, 240, 94456, 3356312, 251
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 853046, 250, 94426, 3436661, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 812781, 240, 94426, 3361041, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 804446, 250, 94425, 3352125, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 781604, 241, 94405, 3669665, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 801951, 250, 106578, 3454735, 251
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 794628, 241, 113090, 3333109, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 795559, 250, 94726, 3320024, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 776283, 240, 93474, 3388922, 250
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 791783, 250, 94376, 3752685, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 867894, 240, 94375, 3811840, 240
