ID,rows,cols,nonzeros,sparsity,redundancy,size,constructor_time,scalar_time,spmv_time,spmm_time,sum_time,transpose_time,iterator_time
0, 10000, 100, 10000.000000, 0.010000, 1.000000, 21100.000000, 0, 0, 37198, 0, 0, 0, 0
0, 10000, 100, 10000.000000, 0.010000, 1.000000, 21100.000000, 0, 0, 40375, 0, 0, 0, 0
0, 10000, 100, 10000.000000, 0.010000, 1.000000, 21100.000000, 0, 0, 36297, 0, 0, 0, 0
0, 10000, 100, 10000.000000, 0.010000, 1.000000, 21100.000000, 0, 0, 36296, 0, 0, 0, 0
0, 10000, 100, 10000.000000, 0.010000, 1.000000, 21100.000000, 0, 0, 37238, 0, 0, 0, 0
0, 10000, 100, 10000.000000, 0.010000, 1.000000, 21100.000000, 0, 0, 36367, 0, 0, 0, 0
0, 10000, 100, 10000.000000, 0.010000, 1.000000, 21100.000000, 0, 0, 36217, 0, 0, 0, 0
0, 10000, 100, 10000.000000, 0.010000, 1.000000, 21100.000000, 0, 0, 36688, 0, 0, 0, 0
0, 10000, 100, 10000.000000, 0.010000, 1.000000, 21100.000000, 0, 0, 36347, 0, 0, 0, 0
0, 10000, 100, 10000.000000, 0.010000, 1.000000, 21100.000000, 0, 0, 36828, 0, 0, 0, 0
1, 10000, 100, 10000.000000, 0.010000, 0.898924, 31000.000000, 0, 0, 47357, 0, 0, 0, 0
1, 10000, 100, 10000.000000, 0.010000, 0.898924, 31000.000000, 0, 0, 46706, 0, 0, 0, 0
1, 10000, 100, 10000.000000, 0.010000, 0.898924, 31000.000000, 0, 0, 46485, 0, 0, 0, 0
1, 10000, 100, 10000.000000, 0.010000, 0.898924, 31000.000000, 0, 0, 45964, 0, 0, 0, 0
1, 10000, 100, 10000.000000, 0.010000, 0.898924, 31000.000000, 0, 0, 45744, 0, 0, 0, 0
1, 10000, 100, 10000.000000, 0.010000, 0.898924, 31000.000000, 0, 0, 46625, 0, 0, 0, 0
1, 10000, 100, 10000.000000, 0.010000, 0.898924, 31000.000000, 0, 0, 46205, 0, 0, 0, 0
1, 10000, 100, 10000.000000, 0.010000, 0.898924, 31000.000000, 0, 0, 46225, 0, 0, 0, 0
1, 10000, 100, 10000.000000, 0.010000, 0.898924, 31000.000000, 0, 0, 46526, 0, 0, 0, 0
1, 10000, 100, 10000.000000, 0.010000, 0.898924, 31000.000000, 0, 0, 46996, 0, 0, 0, 0
2, 10000, 100, 10000.000000, 0.010000, 0.798847, 41897.000000, 0, 0, 55933, 0, 0, 0, 0
2, 10000, 100, 10000.000000, 0.010000, 0.798847, 41897.000000, 0, 0, 51856, 0, 0, 0, 0
2, 10000, 100, 10000.000000, 0.010000, 0.798847, 41897.000000, 0, 0, 50503, 0, 0, 0, 0
2, 10000, 100, 10000.000000, 0.010000, 0.798847, 41897.000000, 0, 0, 50342, 0, 0, 0, 0
2, 10000, 100, 10000.000000, 0.010000, 0.798847, 41897.000000, 0, 0, 49952, 0, 0, 0, 0
2, 10000, 100, 10000.000000, 0.010000, 0.798847, 41897.000000, 0, 0, 49732, 0, 0, 0, 0
2, 10000, 100, 10000.000000, 0.010000, 0.798847, 41897.000000, 0, 0, 48849, 0, 0, 0, 0
2, 10000, 100, 10000.000000, 0.010000, 0.798847, 41897.000000, 0, 0, 49621, 0, 0, 0, 0
2, 10000, 100, 10000.000000, 0.010000, 0.798847, 41897.000000, 0, 0, 49681, 0, 0, 0, 0
2, 10000, 100, 10000.000000, 0.010000, 0.798847, 41897.000000, 0, 0, 49521, 0, 0, 0, 0
3, 10000, 100, 10000.000000, 0.010000, 0.706151, 52003.000000, 0, 0, 62315, 0, 0, 0, 0
3, 10000, 100, 10000.000000, 0.010000, 0.706151, 52003.000000, 0, 0, 57566, 0, 0, 0, 0
3, 10000, 100, 10000.000000, 0.010000, 0.706151, 52003.000000, 0, 0, 55783, 0, 0, 0, 0
3, 10000, 100, 10000.000000, 0.010000, 0.706151, 52003.000000, 0, 0, 56244, 0, 0, 0, 0
3, 10000, 100, 10000.000000, 0.010000, 0.706151, 52003.000000, 0, 0, 54600, 0, 0, 0, 0
3, 10000, 100, 10000.000000, 0.010000, 0.706151, 52003.000000, 0, 0, 54450, 0, 0, 0, 0
3, 10000, 100, 10000.000000, 0.010000, 0.706151, 52003.000000, 0, 0, 54410, 0, 0, 0, 0
3, 10000, 100, 10000.000000, 0.010000, 0.706151, 52003.000000, 0, 0, 54150, 0, 0, 0, 0
3, 10000, 100, 10000.000000, 0.010000, 0.706151, 52003.000000, 0, 0, 53949, 0, 0, 0, 0
3, 10000, 100, 10000.000000, 0.010000, 0.706151, 52003.000000, 0, 0, 53729, 0, 0, 0, 0
4, 10000, 100, 10000.000000, 0.010000, 0.631746, 60144.000000, 0, 0, 91348, 0, 0, 0, 0
4, 10000, 100, 10000.000000, 0.010000, 0.631746, 60144.000000, 0, 0, 60211, 0, 0, 0, 0
4, 10000, 100, 10000.000000, 0.010000, 0.631746, 60144.000000, 0, 0, 59810, 0, 0, 0, 0
4, 10000, 100, 10000.000000, 0.010000, 0.631746, 60144.000000, 0, 0, 58447, 0, 0, 0, 0
4, 10000, 100, 10000.000000, 0.010000, 0.631746, 60144.000000, 0, 0, 58427, 0, 0, 0, 0
4, 10000, 100, 10000.000000, 0.010000, 0.631746, 60144.000000, 0, 0, 58377, 0, 0, 0, 0
4, 10000, 100, 10000.000000, 0.010000, 0.631746, 60144.000000, 0, 0, 57746, 0, 0, 0, 0
4, 10000, 100, 10000.000000, 0.010000, 0.631746, 60144.000000, 0, 0, 57145, 0, 0, 0, 0
4, 10000, 100, 10000.000000, 0.010000, 0.631746, 60144.000000, 0, 0, 56984, 0, 0, 0, 0
4, 10000, 100, 10000.000000, 0.010000, 0.631746, 60144.000000, 0, 0, 57386, 0, 0, 0, 0
5, 10000, 100, 10000.000000, 0.010000, 0.564255, 67473.000000, 0, 0, 87321, 0, 0, 0, 0
5, 10000, 100, 10000.000000, 0.010000, 0.564255, 67473.000000, 0, 0, 64388, 0, 0, 0, 0
5, 10000, 100, 10000.000000, 0.010000, 0.564255, 67473.000000, 0, 0, 62946, 0, 0, 0, 0
5, 10000, 100, 10000.000000, 0.010000, 0.564255, 67473.000000, 0, 0, 62434, 0, 0, 0, 0
5, 10000, 100, 10000.000000, 0.010000, 0.564255, 67473.000000, 0, 0, 67244, 0, 0, 0, 0
5, 10000, 100, 10000.000000, 0.010000, 0.564255, 67473.000000, 0, 0, 63187, 0, 0, 0, 0
5, 10000, 100, 10000.000000, 0.010000, 0.564255, 67473.000000, 0, 0, 69288, 0, 0, 0, 0
5, 10000, 100, 10000.000000, 0.010000, 0.564255, 67473.000000, 0, 0, 69779, 0, 0, 0, 0
5, 10000, 100, 10000.000000, 0.010000, 0.564255, 67473.000000, 0, 0, 69708, 0, 0, 0, 0
5, 10000, 100, 10000.000000, 0.010000, 0.564255, 67473.000000, 0, 0, 66182, 0, 0, 0, 0
6, 10000, 100, 10000.000000, 0.010000, 0.508903, 73535.000000, 0, 0, 81310, 0, 0, 0, 0
6, 10000, 100, 10000.000000, 0.010000, 0.508903, 73535.000000, 0, 0, 68776, 0, 0, 0, 0
6, 10000, 100, 10000.000000, 0.010000, 0.508903, 73535.000000, 0, 0, 68967, 0, 0, 0, 0
