Matrix Number,Matrix Rows,Matrix Cols,Matrix Nonzeros,Matrix Redundancy,Matrix Density,Avg Eigen Constructor Time,Avg CSF2 Constructor Time,Avg CSF3 Constructor Time,Avg Armadillo COnstructor Time,Avg Eigen InnerIterator Time,Avg CSF2 InnerIterator Time,Avg CSF3 InnerIterator Time,Avg Armadillo InnerIterator Time,Avg Eigen Scalar Multiplication Time,Avg CSF2 Scalar Multiplication Time,Avg CSF3 Scalar Multiplication Time,Avg Armadillo Scalar Multiplication Time,Avg Eigen Vector Multiplication Time,Avg CSF2 Vector Multiplication Time,Avg CSF3 Vector Multiplication Time,Avg Armadillo Vector Multiplication Time,Avg Eigen Memory Usage,Avg CSF2 Memory Usage,Avg CSF3 Memory Usage,Avg Armadillo Memory Usage,Avg Eigen Transpose Time,Avg CSF2 Transpose Time,Avg CSF3 Transpose Time,Avg Armadillo Transpose Time,Avg Eigen Matrix Multiplication Time,Avg CSF2 Matrix Multiplication Time,Avg CSF3 Matrix Multiplication Time,Avg Armadillo Matrix Multiplication Time,Min Eigen Constructor Time,Min CSF2 Constructor Time,Min CSF3 Constructor Time,Min Armadillo Constructor Time,Min Eigen InnerIterator Time,Min CSF2 InnerIterator Time,Min CSF3 InnerIterator Time,Min Armadillo InnerIterator Time,Min Eigen Scalar Multiplication Time,Min CSF2 Scalar Multiplication Time,Min CSF3 Scalar Multiplication Time,Min Armadillo Scalar Multiplication Time,Min Eigen Vector Multiplication Time,Min CSF2 Vector Multiplication Time,Min CSF3 Vector Multiplication Time,Min Armadillo Vector Multiplication Time,Min Eigen Memory Usage,Min CSF2 Memory Usage,Min CSF3 Memory Usage,Min Armadillo Memory Usage,Min Eigen Transpose Time,Min CSF2 Transpose Time,Min CSF3 Transpose Time,Min Armadillo Transpose Time,Min Eigen Matrix Multiplication Time,Min CSF2 Matrix Multiplication Time,Min CSF3 Matrix Multiplication Time,Min Armadillo Matrix Multiplication Time,Q1 Eigen Constructor Time,Q1 CSF2 Constructor Time,Q1 CSF3 Constructor Time,Q1 Armadillo Constructor Time,Q1 Eigen InnerIterator Time,Q1 CSF2 InnerIterator Time,Q1 CSF3 InnerIterator Time,Q1 Armadillo InnerIterator Time,Q1 Eigen Scalar Multiplication Time,Q1 CSF2 Scalar Multiplication Time,Q1 CSF3 Scalar Multiplication Time,Q1 Armadillo Scalar Multiplication Time,Q1 Eigen Vector Multiplication Time,Q1 CSF2 Vector Multiplication Time,Q1 CSF3 Vector Multiplication Time,Q1 Armadillo Vector Multiplication Time,Q1 Eigen Memory Usage,Q1 CSF2 Memory Usage,Q1 CSF3 Memory Usage,Q1 Armadillo Memory Usage,Q1 Eigen Transpose Time,Q1 CSF2 Transpose Time,Q1 CSF3 Transpose Time,Q1 Armadillo Transpose Time,Q1 Eigen Matrix Multiplication Time,Q1 CSF2 Matrix Multiplication Time,Q1 CSF3 Matrix Multiplication Time,Q1 Armadillo Matrix Multiplication Time,Median Eigen Constructor Time,Median CSF2 Constructor Time,Median CSF3 Constructor Time,Median Armadillo Constructor Time,Median Eigen InnerIterator Time,Median CSF2 InnerIterator Time,Median CSF3 InnerIterator Time,Median Armadillo InnerIterator Time,Median Eigen Scalar Multiplication Time,Median CSF2 Scalar Multiplication Time,Median CSF3 Scalar Multiplication Time,Median Armadillo Scalar Multiplication Time,Median Eigen Vector Multiplication Time,Median CSF2 Vector Multiplication Time,Median CSF3 Vector Multiplication Time,Median Armadillo Vector Multiplication Time,Median Eigen Memory Usage,Median CSF2 Memory Usage,Median CSF3 Memory Usage,Median Armadillo Memory Usage,Median Eigen Transpose Time,Median CSF2 Transpose Time,Median CSF3 Transpose Time,Median Armadillo Transpose Time,Median Eigen Matrix Multiplication Time,Median CSF2 Matrix Multiplication Time,Median CSF3 Matrix Multiplication Time,Median Armadillo Matrix Multiplication Time,Q3 Eigen Constructor Time,Q3 CSF2 Constructor Time,Q3 CSF3 Constructor Time,Q3 Armadillo Constructor Time,Q3 Eigen InnerIterator Time,Q3 CSF2 InnerIterator Time,Q3 CSF3 InnerIterator Time,Q3 Armadillo InnerIterator Time,Q3 Eigen Scalar Multiplication,Q3 CSF2 Scalar Multiplication Time,Q3 CSF3 Scalar Multiplication Time,Q3 Armadillo Scalar Multiplication Time,Q3 Eigen Vector Multiplication Time,Q3 CSF2 Vector Multiplication Time,Q3 CSF3 Vector Multiplication Time,Q3 Armadillo Vector Multiplication Time,Q3 Eigen Memory Usage,Q3 CSF2 Memory Usage,Q3 CSF3 Memory Usage,Q3 Armadillo Memory Usage,Q3 Eigen Transpose Time,Q3 CSF2 Transpose Time,Q3 CSF3 Transpose Time,Q3 Armadillo Transpose Time,Q3 Eigen Matrix Multiplication Time,Q3 CSF2 Matrix Multiplication Time,Q3 CSF3 Matrix Multiplication Time,Q3 Armadillo Matrix Multiplication Time,Max Eigen Constructor Time,Max CSF2 Constructor Time,Max CSF3 Constructor Time,Max Armadillo Constructor Time,Max Eigen InnerIterator Time,Max CSF2 InnerIterator Time,Max CSF3 InnerIterator Time,Max Armadillo InnerIterator Time,Max Eigen Scalar Multiplication Time,Max CSF2 Scalar Multiplication Time,Max CSF3 Scalar Multiplication Time,Max Armadillo Scalar Multiplication Time,Max Eigen Vector Multiplication Time,Max CSF2 Vector Multiplication Time,Max CSF3 Vector Multiplication Time,Max Armadillo Vector Multiplication Time,Max Eigen Memory Usage,Max CSF2 Memory Usage,Max CSF3 Memory Usage,Max Armadillo Memory Usage,Max Eigen Transpose Time,Max CSF2 Transpose Time,Max CSF3 Transpose Time,Max Armadillo Transpose Time,Max Eigen Matrix Multiplication Time,Max CSF2 Matrix Multiplication Time,Max CSF3 Matrix Multiplication Time,Max Armadillo Matrix Multiplication Time
16.000000, 274.000000, 274.000000, 943.000000, 0.992701, 0.012561,316614,305864,668043,256681,250420,257583,20,186480,161472,33663,157796,158528,902012,311836,85003,105718,996228,1200271,10492380,47151850,45522534,316614,305864,668043,256681,250420,257583,20,186480,161472,33663,157796,158528,902012,311836,85003,105718,996228,1200271,10492380,47151850,45522534,316614,305864,668043,256681,250420,257583,20,186480,161472,33663,157796,158528,902012,311836,85003,105718,996228,1200271,10492380,47151850,45522534,316614,305864,668043,256681,250420,257583,20,186480,161472,33663,157796,158528,902012,311836,85003,105718,996228,1200271,10492380,47151850,45522534,316614,305864,668043,256681,250420,257583,20,186480,161472,33663,157796,158528,902012,311836,85003,105718,996228,1200271,10492380,47151850,45522534,316614,305864,668043,256681,250420,257583,20,186480,161472,33663,157796,158528,902012,311836,85003,105718,996228,1200271,10492380,47151850,45522534,
17.000000, 443.000000, 443.000000, 1033.000000, 0.995485, 0.005264,957756,709520,1675643,692589,685556,701035,20,495048,431619,88847,426270,463369,2356764,803626,212829,324288,2884721,3112447,44597198,204800353,197706848,957756,709520,1675643,692589,685556,701035,20,495048,431619,88847,426270,463369,2356764,803626,212829,324288,2884721,3112447,44597198,204800353,197706848,957756,709520,1675643,692589,685556,701035,20,495048,431619,88847,426270,463369,2356764,803626,212829,324288,2884721,3112447,44597198,204800353,197706848,957756,709520,1675643,692589,685556,701035,20,495048,431619,88847,426270,463369,2356764,803626,212829,324288,2884721,3112447,44597198,204800353,197706848,957756,709520,1675643,692589,685556,701035,20,495048,431619,88847,426270,463369,2356764,803626,212829,324288,2884721,3112447,44597198,204800353,197706848,957756,709520,1675643,692589,685556,701035,20,495048,431619,88847,426270,463369,2356764,803626,212829,324288,2884721,3112447,44597198,204800353,197706848,
18.000000, 1454.000000, 1454.000000, 3377.000000, 0.998624, 0.001597,19644466,6655353,18262494,7469049,7386084,7659407,30,5350225,4595469,1244935,4549874,4531619,25375212,8517556,2170518,8346806,36080123,33968483,1544261473,7300453634,7052244602,19644466,6655353,18262494,7469049,7386084,7659407,30,5350225,4595469,1244935,4549874,4531619,25375212,8517556,2170518,8346806,36080123,33968483,1544261473,7300453634,7052244602,19644466,6655353,18262494,7469049,7386084,7659407,30,5350225,4595469,1244935,4549874,4531619,25375212,8517556,2170518,8346806,36080123,33968483,1544261473,7300453634,7052244602,19644466,6655353,18262494,7469049,7386084,7659407,30,5350225,4595469,1244935,4549874,4531619,25375212,8517556,2170518,8346806,36080123,33968483,1544261473,7300453634,7052244602,19644466,6655353,18262494,7469049,7386084,7659407,30,5350225,4595469,1244935,4549874,4531619,25375212,8517556,2170518,8346806,36080123,33968483,1544261473,7300453634,7052244602,19644466,6655353,18262494,7469049,7386084,7659407,30,5350225,4595469,1244935,4549874,4531619,25375212,8517556,2170518,8346806,36080123,33968483,1544261473,7300453634,7052244602,
19.000000, 1612.000000, 1612.000000, 3718.000000, 0.998759, 0.001431,24939258,8154044,22556949,9236184,9103786,9499738,20,7216556,5727944,1498801,5624720,5646621,31188980,10461904,2661134,14452798,40556680,42889856,2174078424,10018884841,9676154551,24939258,8154044,22556949,9236184,9103786,9499738,20,7216556,5727944,1498801,5624720,5646621,31188980,10461904,2661134,14452798,40556680,42889856,2174078424,10018884841,9676154551,24939258,8154044,22556949,9236184,9103786,9499738,20,7216556,5727944,1498801,5624720,5646621,31188980,10461904,2661134,14452798,40556680,42889856,2174078424,10018884841,9676154551,24939258,8154044,22556949,9236184,9103786,9499738,20,7216556,5727944,1498801,5624720,5646621,31188980,10461904,2661134,14452798,40556680,42889856,2174078424,10018884841,9676154551,24939258,8154044,22556949,9236184,9103786,9499738,20,7216556,5727944,1498801,5624720,5646621,31188980,10461904,2661134,14452798,40556680,42889856,2174078424,10018884841,9676154551,24939258,8154044,22556949,9236184,9103786,9499738,20,7216556,5727944,1498801,5624720,5646621,31188980,10461904,2661134,14452798,40556680,42889856,2174078424,10018884841,9676154551,
20.000000, 1624.000000, 1624.000000, 3837.000000, 0.998768, 0.001455,23524935,8277896,22842375,9364575,9223591,9617930,30,6671554,5736871,1527314,5643576,5701304,31655012,10617736,2700527,13586955,43755289,41975371,2223973190,10200089165,10053846927,23524935,8277896,22842375,9364575,9223591,9617930,30,6671554,5736871,1527314,5643576,5701304,31655012,10617736,2700527,13586955,43755289,41975371,2223973190,10200089165,10053846927,23524935,8277896,22842375,9364575,9223591,9617930,30,6671554,5736871,1527314,5643576,5701304,31655012,10617736,2700527,13586955,43755289,41975371,2223973190,10200089165,10053846927,23524935,8277896,22842375,9364575,9223591,9617930,30,6671554,5736871,1527314,5643576,5701304,31655012,10617736,2700527,13586955,43755289,41975371,2223973190,10200089165,10053846927,23524935,8277896,22842375,9364575,9223591,9617930,30,6671554,5736871,1527314,5643576,5701304,31655012,10617736,2700527,13586955,43755289,41975371,2223973190,10200089165,10053846927,23524935,8277896,22842375,9364575,9223591,9617930,30,6671554,5736871,1527314,5643576,5701304,31655012,10617736,2700527,13586955,43755289,41975371,2223973190,10200089165,10053846927,
21.000000, 1723.000000, 1723.000000, 4117.000000, 0.998839, 0.001387,30523832,9248196,25357161,10482171,10367135,10770692,20,7617107,6430121,1679180,6468232,6601943,35631644,11947306,3036435,18037371,49970938,52662366,2708471576,12145110681,12156764660,30523832,9248196,25357161,10482171,10367135,10770692,20,7617107,6430121,1679180,6468232,6601943,35631644,11947306,3036435,18037371,49970938,52662366,2708471576,12145110681,12156764660,30523832,9248196,25357161,10482171,10367135,10770692,20,7617107,6430121,1679180,6468232,6601943,35631644,11947306,3036435,18037371,49970938,52662366,2708471576,12145110681,12156764660,30523832,9248196,25357161,10482171,10367135,10770692,20,7617107,6430121,1679180,6468232,6601943,35631644,11947306,3036435,18037371,49970938,52662366,2708471576,12145110681,12156764660,30523832,9248196,25357161,10482171,10367135,10770692,20,7617107,6430121,1679180,6468232,6601943,35631644,11947306,3036435,18037371,49970938,52662366,2708471576,12145110681,12156764660,30523832,9248196,25357161,10482171,10367135,10770692,20,7617107,6430121,1679180,6468232,6601943,35631644,11947306,3036435,18037371,49970938,52662366,2708471576,12145110681,12156764660,
22.000000, 5300.000000, 5300.000000, 13571.000000, 0.999623, 0.000483,359138846,94171091,241073658,97353691,97962963,100830532,110,75900903,62303940,15003721,60940833,60571200,337101204,112582624,28299581,213239601,590383468,610362723,85135028202,354616558814,345099864113,359138846,94171091,241073658,97353691,97962963,100830532,110,75900903,62303940,15003721,60940833,60571200,337101204,112582624,28299581,213239601,590383468,610362723,85135028202,354616558814,345099864113,359138846,94171091,241073658,97353691,97962963,100830532,110,75900903,62303940,15003721,60940833,60571200,337101204,112582624,28299581,213239601,590383468,610362723,85135028202,354616558814,345099864113,359138846,94171091,241073658,97353691,97962963,100830532,110,75900903,62303940,15003721,60940833,60571200,337101204,112582624,28299581,213239601,590383468,610362723,85135028202,354616558814,345099864113,359138846,94171091,241073658,97353691,97962963,100830532,110,75900903,62303940,15003721,60940833,60571200,337101204,112582624,28299581,213239601,590383468,610362723,85135028202,354616558814,345099864113,359138846,94171091,241073658,97353691,97962963,100830532,110,75900903,62303940,15003721,60940833,60571200,337101204,112582624,28299581,213239601,590383468,610362723,85135028202,354616558814,345099864113,
23.000000, 48.000000, 48.000000, 224.000000, 0.889323, 0.097222,17182,30638,53962,8085,8947,9147,20,7865,7073,1352,7143,7093,27844,13323,5646,2765,56926,65693,84939,317906,308920,17182,30638,53962,8085,8947,9147,20,7865,7073,1352,7143,7093,27844,13323,5646,2765,56926,65693,84939,317906,308920,17182,30638,53962,8085,8947,9147,20,7865,7073,1352,7143,7093,27844,13323,5646,2765,56926,65693,84939,317906,308920,17182,30638,53962,8085,8947,9147,20,7865,7073,1352,7143,7093,27844,13323,5646,2765,56926,65693,84939,317906,308920,17182,30638,53962,8085,8947,9147,20,7865,7073,1352,7143,7093,27844,13323,5646,2765,56926,65693,84939,317906,308920,17182,30638,53962,8085,8947,9147,20,7865,7073,1352,7143,7093,27844,13323,5646,2765,56926,65693,84939,317906,308920,
24.000000, 66.000000, 66.000000, 2211.000000, 0.516758, 0.507576,41267,226074,354194,15589,17182,17303,20,16792,14969,2104,14918,14738,52540,45869,26486,5200,232566,254778,192562,930505,898806,41267,226074,354194,15589,17182,17303,20,16792,14969,2104,14918,14738,52540,45869,26486,5200,232566,254778,192562,930505,898806,41267,226074,354194,15589,17182,17303,20,16792,14969,2104,14918,14738,52540,45869,26486,5200,232566,254778,192562,930505,898806,41267,226074,354194,15589,17182,17303,20,16792,14969,2104,14918,14738,52540,45869,26486,5200,232566,254778,192562,930505,898806,41267,226074,354194,15589,17182,17303,20,16792,14969,2104,14918,14738,52540,45869,26486,5200,232566,254778,192562,930505,898806,41267,226074,354194,15589,17182,17303,20,16792,14969,2104,14918,14738,52540,45869,26486,5200,232566,254778,192562,930505,898806,
25.000000, 112.000000, 112.000000, 376.000000, 0.961256, 0.029974,63329,76503,170160,44113,49923,50995,20,35036,31459,6111,29135,29856,150980,58310,19220,13916,200997,232015,856146,3581117,3557804,63329,76503,170160,44113,49923,50995,20,35036,31459,6111,29135,29856,150980,58310,19220,13916,200997,232015,856146,3581117,3557804,63329,76503,170160,44113,49923,50995,20,35036,31459,6111,29135,29856,150980,58310,19220,13916,200997,232015,856146,3581117,3557804,63329,76503,170160,44113,49923,50995,20,35036,31459,6111,29135,29856,150980,58310,19220,13916,200997,232015,856146,3581117,3557804,63329,76503,170160,44113,49923,50995,20,35036,31459,6111,29135,29856,150980,58310,19220,13916,200997,232015,856146,3581117,3557804,63329,76503,170160,44113,49923,50995,20,35036,31459,6111,29135,29856,150980,58310,19220,13916,200997,232015,856146,3581117,3557804,
26.000000, 132.000000, 132.000000, 1890.000000, 0.894972, 0.108471,119474,263865,463029,62587,65343,65443,20,51457,47849,8396,46377,45756,209620,95622,37860,21180,445305,497904,1398002,6123575,6032084,119474,263865,463029,62587,65343,65443,20,51457,47849,8396,46377,45756,209620,95622,37860,21180,445305,497904,1398002,6123575,6032084,119474,263865,463029,62587,65343,65443,20,51457,47849,8396,46377,45756,209620,95622,37860,21180,445305,497904,1398002,6123575,6032084,119474,263865,463029,62587,65343,65443,20,51457,47849,8396,46377,45756,209620,95622,37860,21180,445305,497904,1398002,6123575,6032084,119474,263865,463029,62587,65343,65443,20,51457,47849,8396,46377,45756,209620,95622,37860,21180,445305,497904,1398002,6123575,6032084,119474,263865,463029,62587,65343,65443,20,51457,47849,8396,46377,45756,209620,95622,37860,21180,445305,497904,1398002,6123575,6032084,
27.000000, 153.000000, 153.000000, 1288.000000, 0.946474, 0.055022,123281,195086,416882,83206,125685,130265,20,65793,60974,11010,56185,57087,281524,112397,38411,28504,486883,544852,2098987,9330351,9222348,123281,195086,416882,83206,125685,130265,20,65793,60974,11010,56185,57087,281524,112397,38411,28504,486883,544852,2098987,9330351,9222348,123281,195086,416882,83206,125685,130265,20,65793,60974,11010,56185,57087,281524,112397,38411,28504,486883,544852,2098987,9330351,9222348,123281,195086,416882,83206,125685,130265,20,65793,60974,11010,56185,57087,281524,112397,38411,28504,486883,544852,2098987,9330351,9222348,123281,195086,416882,83206,125685,130265,20,65793,60974,11010,56185,57087,281524,112397,38411,28504,486883,544852,2098987,9330351,9222348,123281,195086,416882,83206,125685,130265,20,65793,60974,11010,56185,57087,281524,112397,38411,28504,486883,544852,2098987,9330351,9222348,
28.000000, 420.000000, 420.000000, 4140.000000, 0.975227, 0.023469,794009,1042295,2594216,621405,613922,630282,20,466465,400652,86492,397736,389030,2118484,769154,230134,292750,3031516,3335346,37613860,178004062,172160873,794009,1042295,2594216,621405,613922,630282,20,466465,400652,86492,397736,389030,2118484,769154,230134,292750,3031516,3335346,37613860,178004062,172160873,794009,1042295,2594216,621405,613922,630282,20,466465,400652,86492,397736,389030,2118484,769154,230134,292750,3031516,3335346,37613860,178004062,172160873,794009,1042295,2594216,621405,613922,630282,20,466465,400652,86492,397736,389030,2118484,769154,230134,292750,3031516,3335346,37613860,178004062,172160873,794009,1042295,2594216,621405,613922,630282,20,466465,400652,86492,397736,389030,2118484,769154,230134,292750,3031516,3335346,37613860,178004062,172160873,794009,1042295,2594216,621405,613922,630282,20,466465,400652,86492,397736,389030,2118484,769154,230134,292750,3031516,3335346,37613860,178004062,172160873,
29.000000, 420.000000, 420.000000, 4140.000000, 0.975227, 0.023469,816151,1075758,2612360,635953,633118,645461,20,465142,409708,81844,398878,404729,2118484,769154,230134,299612,3082893,3476491,38400345,182134860,182066692,816151,1075758,2612360,635953,633118,645461,20,465142,409708,81844,398878,404729,2118484,769154,230134,299612,3082893,3476491,38400345,182134860,182066692,816151,1075758,2612360,635953,633118,645461,20,465142,409708,81844,398878,404729,2118484,769154,230134,299612,3082893,3476491,38400345,182134860,182066692,816151,1075758,2612360,635953,633118,645461,20,465142,409708,81844,398878,404729,2118484,769154,230134,299612,3082893,3476491,38400345,182134860,182066692,816151,1075758,2612360,635953,633118,645461,20,465142,409708,81844,398878,404729,2118484,769154,230134,299612,3082893,3476491,38400345,182134860,182066692,816151,1075758,2612360,635953,633118,645461,20,465142,409708,81844,398878,404729,2118484,769154,230134,299612,3082893,3476491,38400345,182134860,182066692,
30.000000, 1074.000000, 1074.000000, 7017.000000, 0.994265, 0.006083,7613761,5024635,13184389,4121641,4114508,4238630,21,2922712,2558439,820669,2527160,2552086,13846012,4717107,1246925,3806940,20872159,22343308,617227128,2980034050,2991656689,7613761,5024635,13184389,4121641,4114508,4238630,21,2922712,2558439,820669,2527160,2552086,13846012,4717107,1246925,3806940,20872159,22343308,617227128,2980034050,2991656689,7613761,5024635,13184389,4121641,4114508,4238630,21,2922712,2558439,820669,2527160,2552086,13846012,4717107,1246925,3806940,20872159,22343308,617227128,2980034050,2991656689,7613761,5024635,13184389,4121641,4114508,4238630,21,2922712,2558439,820669,2527160,2552086,13846012,4717107,1246925,3806940,20872159,22343308,617227128,2980034050,2991656689,7613761,5024635,13184389,4121641,4114508,4238630,21,2922712,2558439,820669,2527160,2552086,13846012,4717107,1246925,3806940,20872159,22343308,617227128,2980034050,2991656689,7613761,5024635,13184389,4121641,4114508,4238630,21,2922712,2558439,820669,2527160,2552086,13846012,4717107,1246925,3806940,20872159,22343308,617227128,2980034050,2991656689,
31.000000, 1083.000000, 1083.000000, 9760.000000, 0.992612, 0.008321,8335715,4733197,13074583,3971719,4012616,4161105,20,2803499,2467177,910638,2443123,2470474,14079004,4821553,1290545,5151733,16591961,20456128,602426467,2900039198,2905823447,8335715,4733197,13074583,3971719,4012616,4161105,20,2803499,2467177,910638,2443123,2470474,14079004,4821553,1290545,5151733,16591961,20456128,602426467,2900039198,2905823447,8335715,4733197,13074583,3971719,4012616,4161105,20,2803499,2467177,910638,2443123,2470474,14079004,4821553,1290545,5151733,16591961,20456128,602426467,2900039198,2905823447,8335715,4733197,13074583,3971719,4012616,4161105,20,2803499,2467177,910638,2443123,2470474,14079004,4821553,1290545,5151733,16591961,20456128,602426467,2900039198,2905823447,8335715,4733197,13074583,3971719,4012616,4161105,20,2803499,2467177,910638,2443123,2470474,14079004,4821553,1290545,5151733,16591961,20456128,602426467,2900039198,2905823447,8335715,4733197,13074583,3971719,4012616,4161105,20,2803499,2467177,910638,2443123,2470474,14079004,4821553,1290545,5151733,16591961,20456128,602426467,2900039198,2905823447,
32.000000, 1086.000000, 1086.000000, 11578.000000, 0.989262, 0.009817,7852729,5588642,16052489,4135887,4075264,4269137,20,2911211,2566785,887755,2523804,2544523,14157100,4899616,1341470,4242468,22663068,24934077,625460340,3015447272,3018732394,7852729,5588642,16052489,4135887,4075264,4269137,20,2911211,2566785,887755,2523804,2544523,14157100,4899616,1341470,4242468,22663068,24934077,625460340,3015447272,3018732394,7852729,5588642,16052489,4135887,4075264,4269137,20,2911211,2566785,887755,2523804,2544523,14157100,4899616,1341470,4242468,22663068,24934077,625460340,3015447272,3018732394,7852729,5588642,16052489,4135887,4075264,4269137,20,2911211,2566785,887755,2523804,2544523,14157100,4899616,1341470,4242468,22663068,24934077,625460340,3015447272,3018732394,7852729,5588642,16052489,4135887,4075264,4269137,20,2911211,2566785,887755,2523804,2544523,14157100,4899616,1341470,4242468,22663068,24934077,625460340,3015447272,3018732394,7852729,5588642,16052489,4135887,4075264,4269137,20,2911211,2566785,887755,2523804,2544523,14157100,4899616,1341470,4242468,22663068,24934077,625460340,3015447272,3018732394,
33.000000, 1473.000000, 1473.000000, 17857.000000, 0.991274, 0.008230,18072077,9981412,29158792,7659135,7491371,7816932,20,5995806,4682052,1234655,4776299,4799271,26042644,8948650,2412414,10093241,49053747,50059614,1596479576,7547877894,7305718890,18072077,9981412,29158792,7659135,7491371,7816932,20,5995806,4682052,1234655,4776299,4799271,26042644,8948650,2412414,10093241,49053747,50059614,1596479576,7547877894,7305718890,18072077,9981412,29158792,7659135,7491371,7816932,20,5995806,4682052,1234655,4776299,4799271,26042644,8948650,2412414,10093241,49053747,50059614,1596479576,7547877894,7305718890,18072077,9981412,29158792,7659135,7491371,7816932,20,5995806,4682052,1234655,4776299,4799271,26042644,8948650,2412414,10093241,49053747,50059614,1596479576,7547877894,7305718890,18072077,9981412,29158792,7659135,7491371,7816932,20,5995806,4682052,1234655,4776299,4799271,26042644,8948650,2412414,10093241,49053747,50059614,1596479576,7547877894,7305718890,18072077,9981412,29158792,7659135,7491371,7816932,20,5995806,4682052,1234655,4776299,4799271,26042644,8948650,2412414,10093241,49053747,50059614,1596479576,7547877894,7305718890,
34.000000, 1473.000000, 1473.000000, 17857.000000, 0.991274, 0.008230,18649610,9912282,28351267,7547196,7438903,7735089,30,5355175,4675039,1269000,4566094,4605859,26042644,8948650,2412414,10423310,48981512,50501022,1604653277,7500925076,7401484602,18649610,9912282,28351267,7547196,7438903,7735089,30,5355175,4675039,1269000,4566094,4605859,26042644,8948650,2412414,10423310,48981512,50501022,1604653277,7500925076,7401484602,18649610,9912282,28351267,7547196,7438903,7735089,30,5355175,4675039,1269000,4566094,4605859,26042644,8948650,2412414,10423310,48981512,50501022,1604653277,7500925076,7401484602,18649610,9912282,28351267,7547196,7438903,7735089,30,5355175,4675039,1269000,4566094,4605859,26042644,8948650,2412414,10423310,48981512,50501022,1604653277,7500925076,7401484602,18649610,9912282,28351267,7547196,7438903,7735089,30,5355175,4675039,1269000,4566094,4605859,26042644,8948650,2412414,10423310,48981512,50501022,1604653277,7500925076,7401484602,18649610,9912282,28351267,7547196,7438903,7735089,30,5355175,4675039,1269000,4566094,4605859,26042644,8948650,2412414,10423310,48981512,50501022,1604653277,7500925076,7401484602,
35.000000, 2003.000000, 2003.000000, 42943.000000, 0.989427, 0.010704,39064140,20994297,59376169,13743639,13754568,14295794,20,10988891,8641939,2218732,8572939,8530591,48152124,16631542,4545751,19899294,114914609,118096066,4390635274,18920166817,18301506641,39064140,20994297,59376169,13743639,13754568,14295794,20,10988891,8641939,2218732,8572939,8530591,48152124,16631542,4545751,19899294,114914609,118096066,4390635274,18920166817,18301506641,39064140,20994297,59376169,13743639,13754568,14295794,20,10988891,8641939,2218732,8572939,8530591,48152124,16631542,4545751,19899294,114914609,118096066,4390635274,18920166817,18301506641,39064140,20994297,59376169,13743639,13754568,14295794,20,10988891,8641939,2218732,8572939,8530591,48152124,16631542,4545751,19899294,114914609,118096066,4390635274,18920166817,18301506641,39064140,20994297,59376169,13743639,13754568,14295794,20,10988891,8641939,2218732,8572939,8530591,48152124,16631542,4545751,19899294,114914609,118096066,4390635274,18920166817,18301506641,39064140,20994297,59376169,13743639,13754568,14295794,20,10988891,8641939,2218732,8572939,8530591,48152124,16631542,4545751,19899294,114914609,118096066,4390635274,18920166817,18301506641,
36.000000, 1806.000000, 1806.000000, 32630.000000, 0.989570, 0.010004,28771365,16498846,47535410,10907299,10807440,11316276,20,8031073,6828007,1780650,6691541,6800545,39146860,13517724,3687351,13850388,79417810,86599450,3064187001,13484030837,13462881789,28771365,16498846,47535410,10907299,10807440,11316276,20,8031073,6828007,1780650,6691541,6800545,39146860,13517724,3687351,13850388,79417810,86599450,3064187001,13484030837,13462881789,28771365,16498846,47535410,10907299,10807440,11316276,20,8031073,6828007,1780650,6691541,6800545,39146860,13517724,3687351,13850388,79417810,86599450,3064187001,13484030837,13462881789,28771365,16498846,47535410,10907299,10807440,11316276,20,8031073,6828007,1780650,6691541,6800545,39146860,13517724,3687351,13850388,79417810,86599450,3064187001,13484030837,13462881789,28771365,16498846,47535410,10907299,10807440,11316276,20,8031073,6828007,1780650,6691541,6800545,39146860,13517724,3687351,13850388,79417810,86599450,3064187001,13484030837,13462881789,28771365,16498846,47535410,10907299,10807440,11316276,20,8031073,6828007,1780650,6691541,6800545,39146860,13517724,3687351,13850388,79417810,86599450,3064187001,13484030837,13462881789,
37.000000, 3948.000000, 3948.000000, 60882.000000, 0.996089, 0.003906,196275452,72389357,210188329,52760510,53587431,55169028,111,41930296,34046169,8348008,33257720,33188620,187056244,63202449,16370127,114343016,472871778,493499108,34817520085,143807981952,142182928982,196275452,72389357,210188329,52760510,53587431,55169028,111,41930296,34046169,8348008,33257720,33188620,187056244,63202449,16370127,114343016,472871778,493499108,34817520085,143807981952,142182928982,196275452,72389357,210188329,52760510,53587431,55169028,111,41930296,34046169,8348008,33257720,33188620,187056244,63202449,16370127,114343016,472871778,493499108,34817520085,143807981952,142182928982,196275452,72389357,210188329,52760510,53587431,55169028,111,41930296,34046169,8348008,33257720,33188620,187056244,63202449,16370127,114343016,472871778,493499108,34817520085,143807981952,142182928982,196275452,72389357,210188329,52760510,53587431,55169028,111,41930296,34046169,8348008,33257720,33188620,187056244,63202449,16370127,114343016,472871778,493499108,34817520085,143807981952,142182928982,196275452,72389357,210188329,52760510,53587431,55169028,111,41930296,34046169,8348008,33257720,33188620,187056244,63202449,16370127,114343016,472871778,493499108,34817520085,143807981952,142182928982,
